x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.002892, 0.000940, 0.000052 
-0.002895, 0.000941, 0.000052 
-0.002963, 0.000963, 0.000053 
-0.004606, -0.000446, -0.000050 
-0.004639, -0.000455, -0.000050 
-0.004771, -0.000492, -0.000053 
-0.004902, -0.000529, -0.000056 
-0.005034, -0.000566, -0.000059 
-0.005164, -0.000602, -0.000062 
-0.005296, -0.000639, -0.000066 
-0.005429, -0.000677, -0.000069 
-0.005560, -0.000713, -0.000072 
-0.005692, -0.000750, -0.000075 
-0.005823, -0.000787, -0.000078 
-0.005956, -0.000824, -0.000081 
-0.006086, -0.000861, -0.000084 
-0.006217, -0.000897, -0.000087 
-0.006350, -0.000935, -0.000090 
-0.006480, -0.000971, -0.000093 
-0.006613, -0.001009, -0.000096 
-0.006743, -0.001045, -0.000099 
-0.006874, -0.001082, -0.000102 
-0.007007, -0.001119, -0.000105 
-0.007839, 0.000114, 0.000055 
-0.008000, 0.000131, 0.000059 
-0.008162, 0.000149, 0.000062 
-0.008322, 0.000166, 0.000066 
-0.008484, 0.000183, 0.000070 
-0.008645, 0.000200, 0.000074 
-0.008807, 0.000217, 0.000078 
-0.008969, 0.000235, 0.000082 
-0.009129, 0.000252, 0.000086 
-0.009292, 0.000269, 0.000090 
-0.009453, 0.000286, 0.000094 
-0.009614, 0.000304, 0.000097 
-0.009773, 0.000321, 0.000101 
-0.009935, 0.000338, 0.000105 
-0.010098, 0.000355, 0.000109 
-0.010257, 0.000372, 0.000113 
-0.010419, 0.000390, 0.000117 
-0.010580, 0.000407, 0.000121 
-0.010741, 0.000424, 0.000125 
-0.010903, 0.000441, 0.000128 
-0.011064, 0.000458, 0.000132 
-0.008073, 0.001151, 0.000404 
-0.008097, 0.001185, 0.000415 
-0.008128, 0.001229, 0.000430 
-0.008159, 0.001274, 0.000445 
-0.008190, 0.001319, 0.000459 
-0.008222, 0.001364, 0.000474 
-0.008253, 0.001408, 0.000489 
-0.008284, 0.001452, 0.000504 
-0.008315, 0.001497, 0.000518 
-0.008346, 0.001542, 0.000533 
-0.008378, 0.001587, 0.000548 
-0.008409, 0.001631, 0.000563 
-0.008440, 0.001675, 0.000577 
-0.008471, 0.001720, 0.000592 
-0.008503, 0.001765, 0.000607 
-0.008534, 0.001809, 0.000622 
