x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000157, -0.006364, -0.000178 
0.000157, -0.006367, -0.000178 
0.000158, -0.006413, -0.000180 
0.000164, -0.006655, -0.000186 
0.000170, -0.006896, -0.000193 
0.000176, -0.007138, -0.000200 
0.000182, -0.007381, -0.000207 
0.000188, -0.007621, -0.000214 
0.000194, -0.007862, -0.000220 
0.000200, -0.008106, -0.000227 
0.000206, -0.008348, -0.000234 
0.000212, -0.008589, -0.000241 
0.000218, -0.008831, -0.000247 
0.000224, -0.009071, -0.000254 
0.000230, -0.009309, -0.000261 
0.000236, -0.009552, -0.000268 
0.000241, -0.009793, -0.000274 
0.000247, -0.010034, -0.000281 
0.000253, -0.010277, -0.000288 
0.000260, -0.010538, -0.000295 
0.000393, -0.008583, -0.000076 
0.000393, -0.008585, -0.000076 
0.000399, -0.008660, -0.000075 
0.000409, -0.008803, -0.000073 
0.000420, -0.008946, -0.000070 
0.000431, -0.009092, -0.000068 
0.000441, -0.009234, -0.000066 
0.000452, -0.009378, -0.000063 
0.000462, -0.009522, -0.000061 
0.000473, -0.009665, -0.000059 
0.000488, -0.009880, -0.000055 
0.000494, -0.009952, -0.000054 
0.000504, -0.010096, -0.000052 
0.000515, -0.010240, -0.000049 
0.000525, -0.010382, -0.000047 
0.000536, -0.010530, -0.000044 
0.000547, -0.010672, -0.000042 
0.000557, -0.010813, -0.000040 
0.000568, -0.010958, -0.000038 
0.000578, -0.011100, -0.000035 
0.000796, -0.010774, -0.000172 
0.000798, -0.010787, -0.000172 
0.000804, -0.010823, -0.000173 
0.000822, -0.010939, -0.000176 
0.000840, -0.011057, -0.000179 
0.000858, -0.011174, -0.000182 
0.000876, -0.011289, -0.000186 
0.000894, -0.011407, -0.000189 
0.000912, -0.011523, -0.000192 
0.000930, -0.011641, -0.000195 
0.000948, -0.011756, -0.000198 
0.000966, -0.011873, -0.000202 
0.000983, -0.011989, -0.000205 
0.001001, -0.012105, -0.000208 
0.001019, -0.012223, -0.000211 
0.001037, -0.012339, -0.000214 
0.001056, -0.012458, -0.000218 
0.001073, -0.012573, -0.000221 
0.001091, -0.012689, -0.000224 
0.001109, -0.012805, -0.000227 
