x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.002867, 0.000216, 0.055052 
0.002869, 0.000216, 0.055075 
0.002940, 0.000222, 0.056446 
0.003010, 0.000227, 0.057791 
0.003080, 0.000232, 0.059136 
0.002862, -0.000103, -0.026974 
0.002863, -0.000103, -0.027003 
0.002900, -0.000109, -0.028385 
0.000548, 0.000055, 0.002536 
0.000535, 0.000055, 0.002545 
0.000509, 0.000056, 0.002565 
0.000471, 0.000057, 0.002592 
0.000012, 0.001951, 0.002123 
0.000011, 0.001952, 0.002123 
-0.000024, 0.002002, 0.002127 
-0.000054, 0.002045, 0.002131 
-0.001210, 0.000552, 0.001697 
-0.001212, 0.000552, 0.001697 
-0.001279, 0.000538, 0.001685 
-0.001303, 0.000533, 0.001681 
0.001098, 0.001311, 0.001043 
0.001102, 0.001312, 0.001041 
0.001130, 0.001324, 0.001023 
0.001161, 0.001338, 0.001004 
0.003667, -0.000443, 0.000681 
0.003668, -0.000444, 0.000680 
0.003762, -0.000486, 0.000657 
0.003825, -0.000514, 0.000642 
0.004695, 0.000141, 0.000831 
0.004702, 0.000141, 0.000830 
0.004764, 0.000137, 0.000824 
0.004831, 0.000133, 0.000818 
0.003641, -0.000606, 0.000899 
0.003641, -0.000606, 0.000899 
0.003649, -0.000627, 0.000897 
0.003656, -0.000647, 0.000896 
0.003663, -0.000668, 0.000894 
0.002811, -0.002356, 0.001193 
0.002810, -0.002360, 0.001194 
0.002791, -0.002420, 0.001201 
0.002777, -0.002463, 0.001207 
0.000389, -0.003741, 0.000858 
0.000386, -0.003744, 0.000857 
0.000298, -0.003822, 0.000851 
0.000250, -0.003866, 0.000848 
0.000182, -0.003927, 0.000843 
0.001000, -0.005007, 0.001377 
0.000999, -0.005010, 0.001377 
0.000980, -0.005070, 0.001387 
0.000961, -0.005131, 0.001397 
-0.000573, -0.004880, 0.001738 
-0.000576, -0.004882, 0.001738 
-0.000623, -0.004910, 0.001752 
-0.000671, -0.004938, 0.001766 
-0.001955, 0.001131, 0.001102 
-0.001960, 0.001143, 0.001101 
-0.002023, 0.001286, 0.001092 
-0.002073, 0.001402, 0.001085 
-0.000144, 0.002520, 0.000982 
-0.000144, 0.002523, 0.000982 
-0.000128, 0.002627, 0.000975 
-0.000113, 0.002729, 0.000968 
-0.000098, 0.002832, 0.000960 
0.001908, 0.002337, 0.001220 
0.001909, 0.002338, 0.001220 
0.001970, 0.002386, 0.001222 
0.002027, 0.002431, 0.001224 
0.002086, 0.002477, 0.001227 
0.008867, 0.004883, 0.052741 
0.008878, 0.004888, 0.052812 
0.009088, 0.004978, 0.054148 
0.009302, 0.005069, 0.055503 
0.009520, 0.005162, 0.056887 
0.009727, 0.005250, 0.058197 
0.009940, 0.005341, 0.059547 
