x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.003475, 0.000539, 0.000177 
-0.003494, 0.000542, 0.000178 
-0.003630, 0.000563, 0.000185 
-0.003765, 0.000584, 0.000192 
-0.003900, 0.000604, 0.000199 
-0.004035, 0.000625, 0.000206 
-0.004171, 0.000646, 0.000213 
-0.004305, 0.000667, 0.000220 
-0.004441, 0.000688, 0.000227 
-0.004577, 0.000709, 0.000233 
-0.004711, 0.000730, 0.000240 
-0.004847, 0.000751, 0.000247 
-0.004982, 0.000772, 0.000254 
-0.005117, 0.000793, 0.000261 
-0.005253, 0.000814, 0.000268 
-0.005388, 0.000835, 0.000275 
-0.005522, 0.000856, 0.000282 
-0.005658, 0.000877, 0.000289 
-0.005793, 0.000898, 0.000296 
-0.005929, 0.000919, 0.000302 
-0.006063, 0.000940, 0.000309 
-0.004136, 0.001854, 0.000819 
-0.004178, 0.001897, 0.000839 
-0.004232, 0.001952, 0.000865 
-0.004286, 0.002007, 0.000891 
-0.004341, 0.002062, 0.000917 
-0.004395, 0.002117, 0.000944 
-0.004450, 0.002173, 0.000970 
-0.004504, 0.002228, 0.000996 
-0.004559, 0.002283, 0.001023 
-0.004613, 0.002339, 0.001049 
-0.004667, 0.002394, 0.001075 
-0.004722, 0.002449, 0.001101 
-0.004776, 0.002504, 0.001127 
-0.004830, 0.002559, 0.001154 
-0.004886, 0.002616, 0.001180 
-0.004940, 0.002670, 0.001206 
-0.004994, 0.002726, 0.001233 
-0.005052, 0.002784, 0.001260 
-0.006241, 0.000468, 0.000759 
-0.006344, 0.000422, 0.000763 
-0.006446, 0.000377, 0.000767 
-0.006550, 0.000331, 0.000771 
-0.006653, 0.000286, 0.000775 
-0.006756, 0.000240, 0.000779 
-0.006860, 0.000194, 0.000782 
-0.006961, 0.000149, 0.000786 
-0.007064, 0.000104, 0.000790 
-0.007167, 0.000058, 0.000794 
-0.007270, 0.000013, 0.000798 
-0.007372, -0.000032, 0.000802 
-0.007476, -0.000078, 0.000806 
-0.007578, -0.000124, 0.000810 
-0.007681, -0.000169, 0.000813 
-0.007783, -0.000214, 0.000817 
