x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.002898, -0.001669, -0.000375 
-0.002955, -0.001703, -0.000382 
-0.003078, -0.001773, -0.000398 
-0.003201, -0.001844, -0.000414 
-0.003323, -0.001914, -0.000429 
-0.003445, -0.001985, -0.000445 
-0.003568, -0.002055, -0.000461 
-0.003691, -0.002126, -0.000477 
-0.003813, -0.002197, -0.000493 
-0.003936, -0.002267, -0.000509 
-0.004058, -0.002338, -0.000524 
-0.004180, -0.002408, -0.000540 
-0.004303, -0.002479, -0.000556 
-0.004426, -0.002549, -0.000572 
-0.004548, -0.002620, -0.000588 
-0.004671, -0.002690, -0.000604 
-0.004793, -0.002761, -0.000619 
-0.004916, -0.002832, -0.000635 
-0.005038, -0.002902, -0.000651 
-0.005160, -0.002972, -0.000667 
-0.005283, -0.003043, -0.000683 
-0.005409, -0.003116, -0.000699 
-0.007442, -0.003042, -0.000690 
-0.007526, -0.003070, -0.000696 
-0.007723, -0.003134, -0.000711 
-0.007916, -0.003197, -0.000725 
-0.008112, -0.003260, -0.000740 
-0.008306, -0.003324, -0.000754 
-0.008501, -0.003387, -0.000769 
-0.008695, -0.003450, -0.000783 
-0.008891, -0.003514, -0.000798 
-0.009085, -0.003577, -0.000812 
-0.009280, -0.003641, -0.000827 
-0.009476, -0.003705, -0.000841 
-0.009670, -0.003768, -0.000856 
-0.009866, -0.003832, -0.000870 
-0.010059, -0.003895, -0.000885 
-0.010255, -0.003958, -0.000899 
-0.010449, -0.004022, -0.000914 
-0.010643, -0.004085, -0.000928 
-0.010838, -0.004148, -0.000943 
-0.011035, -0.004212, -0.000957 
-0.011164, -0.003248, -0.000877 
-0.011334, -0.003267, -0.000887 
-0.011527, -0.003289, -0.000897 
-0.011718, -0.003311, -0.000908 
-0.011909, -0.003333, -0.000919 
-0.012100, -0.003355, -0.000929 
-0.012292, -0.003377, -0.000940 
-0.012484, -0.003399, -0.000951 
-0.012674, -0.003420, -0.000961 
-0.012866, -0.003442, -0.000972 
-0.013058, -0.003464, -0.000983 
-0.013249, -0.003486, -0.000993 
-0.013440, -0.003508, -0.001004 
-0.013634, -0.003530, -0.001015 
