x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.002455, 0.001798, -0.000072 
0.002456, 0.001799, -0.000072 
0.002494, 0.001827, -0.000073 
0.002535, 0.001856, -0.000074 
0.002574, 0.001885, -0.000075 
0.002613, 0.001914, -0.000076 
0.002651, 0.001942, -0.000077 
0.002690, 0.001971, -0.000078 
0.002730, 0.001999, -0.000080 
0.002770, 0.002029, -0.000081 
0.002809, 0.002058, -0.000082 
0.002848, 0.002086, -0.000083 
0.002887, 0.002114, -0.000084 
0.002926, 0.002143, -0.000085 
0.002966, 0.002172, -0.000086 
0.003006, 0.002201, -0.000088 
0.003044, 0.002229, -0.000089 
0.003083, 0.002258, -0.000090 
0.003123, 0.002287, -0.000091 
0.003163, 0.002316, -0.000092 
0.003201, 0.002345, -0.000093 
0.003241, 0.002374, -0.000095 
0.003280, 0.002402, -0.000096 
0.003319, 0.002431, -0.000097 
0.003359, 0.002460, -0.000098 
0.003398, 0.002489, -0.000099 
0.003437, 0.002517, -0.000100 
0.003476, 0.002546, -0.000101 
0.003516, 0.002575, -0.000103 
0.003555, 0.002604, -0.000104 
0.003595, 0.002633, -0.000105 
0.003634, 0.002662, -0.000106 
0.003673, 0.002690, -0.000107 
0.003712, 0.002719, -0.000108 
0.003752, 0.002748, -0.000109 
0.003791, 0.002777, -0.000111 
0.003830, 0.002806, -0.000112 
0.003870, 0.002835, -0.000113 
0.003913, 0.002866, -0.000114 
0.003948, 0.002891, -0.000115 
0.003987, 0.002920, -0.000116 
0.004218, 0.002613, -0.000585 
0.004222, 0.002615, -0.000586 
0.004266, 0.002639, -0.000595 
0.004306, 0.002661, -0.000603 
0.004348, 0.002684, -0.000612 
