x(m), y(m), heading(rad)  
0.000870, 0.001042, -0.000070 
0.002804, 0.002116, 0.000602 
0.003733, 0.001190, 0.000872 
0.002825, 0.000356, 0.000882 
0.000381, 0.000638, 0.001178 
0.001595, 0.000054, 0.001379 
0.004321, -0.000116, 0.001106 
0.001580, -0.000983, 0.000613 
0.003665, -0.001219, 0.000475 
0.004579, -0.001686, 0.000610 
0.001599, -0.000440, 0.000407 
0.000620, -0.001336, 0.000685 
0.000590, -0.002123, 0.000614 
0.003171, -0.001403, 0.000701 
0.003678, -0.001301, 0.000585 
0.004079, -0.001459, 0.000600 
0.011848, 0.000339, 0.000971 
0.027589, 0.008048, 0.002054 
0.026555, 0.005955, 0.001917 
0.022543, 0.004396, -0.000123 
0.018544, 0.001985, 0.000501 
0.016666, 0.001458, 0.001310 
0.016194, 0.000775, 0.001124 
0.014891, -0.000677, 0.000722 
0.014540, -0.002549, 0.001152 
0.009208, -0.002488, 0.001171 
0.008115, -0.000636, 0.001143 
0.009247, -0.003266, 0.000960 
0.009521, -0.002968, 0.001095 
0.009250, -0.002283, 0.000917 
0.010054, -0.002483, 0.001097 
0.009508, -0.003322, 0.000979 
0.008453, -0.002843, 0.001387 
0.007481, -0.004773, 0.002019 
0.007671, -0.004775, 0.002280 
0.021567, 0.001329, 0.002032 
0.026941, 0.002441, 0.002627 
0.023132, 0.002594, 0.002227 
0.018800, 0.000621, 0.000351 
0.015734, -0.000059, 0.000851 
0.013495, -0.000275, 0.001291 
0.010858, 0.001418, 0.001167 
0.009621, 0.001341, 0.000950 
0.008677, -0.000775, 0.001535 
0.004821, -0.002732, 0.001264 
0.005592, -0.004024, 0.001413 
0.006405, -0.004675, 0.001860 
0.007419, -0.005745, 0.001967 
0.008857, -0.004700, 0.001816 
0.008326, -0.004116, 0.001321 
0.007366, -0.004191, 0.001394 
0.007516, -0.003835, 0.001753 
0.008033, -0.003089, 0.001756 
0.006994, -0.002994, 0.002079 
0.006020, -0.004139, 0.001371 
0.010714, -0.004669, 0.001244 
0.017262, -0.001610, 0.003382 
0.019897, -0.000502, -0.001754 
0.018496, -0.000679, 0.000194 
0.013712, -0.001049, -0.001204 
0.013726, -0.002120, 0.004146 
0.012465, -0.002732, 0.003388 
0.011538, -0.001564, 0.002590 
0.010273, -0.003548, 0.002277 
0.009839, -0.003931, 0.002180 
0.009813, -0.004028, 0.001790 
0.008387, -0.003633, 0.001991 
0.007809, -0.004032, 0.001847 
0.007566, -0.005231, 0.001868 
0.004370, -0.003962, 0.001997 
0.004561, -0.004968, 0.001742 
0.005157, -0.004491, 0.001483 
0.005968, -0.004500, 0.001516 
0.004486, -0.003974, 0.002059 
0.006433, -0.002754, 0.002190 
0.016835, -0.000397, 0.003819 
0.028593, -0.000305, 0.001605 
0.035470, 0.000335, -0.002487 
0.042099, -0.001979, -0.002313 
0.050693, -0.000051, -0.007773 
0.073515, 0.002742, -0.007136 
0.087453, 0.002765, -0.006813 
0.099462, 0.003099, -0.005965 
0.114075, 0.001588, 0.000608 
0.132562, 0.004419, -0.005276 
0.148112, 0.005779, -0.005393 
0.163096, 0.007561, -0.010391 
0.176041, 0.008470, -0.010174 
0.190214, 0.009476, -0.010168 
0.212248, 0.014398, -0.010294 
0.227170, 0.012577, -0.010484 
0.242332, 0.012524, -0.011015 
0.255415, 0.013667, -0.010987 
0.271183, 0.012752, -0.010628 
0.284417, 0.013258, -0.005721 
0.297820, 0.014204, -0.011546 
0.311532, 0.015143, -0.011782 
0.324601, 0.016678, -0.016702 
0.348760, 0.018720, -0.016254 
0.362880, 0.018099, -0.015805 
0.373508, 0.019250, -0.009232 
0.385675, 0.019836, -0.009173 
0.398672, 0.020979, -0.015255 
0.411264, 0.021351, -0.014690 
0.421821, 0.022349, -0.013681 
0.432110, 0.022589, -0.013354 
0.446660, 0.022118, -0.013462 
0.468289, 0.026447, -0.019380 
0.480825, 0.026421, -0.019108 
0.492746, 0.025667, -0.025304 
0.503503, 0.027103, -0.024887 
0.515994, 0.028201, -0.023996 
0.528401, 0.029125, -0.023486 
0.542232, 0.029121, -0.023558 
0.555244, 0.028671, -0.020553 
0.568316, 0.029005, -0.022237 
0.593372, 0.032548, -0.020291 
0.606112, 0.032213, -0.021260 
0.619533, 0.030020, -0.018487 
0.631955, 0.029188, -0.019694 
0.643825, 0.031156, -0.022261 
0.655584, 0.031328, -0.023471 
0.668793, 0.032472, -0.026164 
0.679049, 0.031136, -0.016240 
0.691063, 0.033800, -0.019660 
0.711871, 0.039301, -0.024294 
