x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000944, 0.000120, 0.000756 
0.000945, 0.000120, 0.000757 
0.000971, 0.000123, 0.000778 
0.000999, 0.000127, 0.000800 
0.001024, 0.000130, 0.000821 
0.001051, 0.000134, 0.000842 
0.001077, 0.000137, 0.000863 
0.001104, 0.000140, 0.000885 
0.001131, 0.000144, 0.000906 
0.001157, 0.000147, 0.000927 
0.002694, 0.000601, 0.001297 
0.002696, 0.000601, 0.001298 
0.002756, 0.000616, 0.001322 
0.002817, 0.000631, 0.001347 
0.002878, 0.000646, 0.001371 
0.002939, 0.000661, 0.001396 
0.003000, 0.000676, 0.001420 
0.003061, 0.000691, 0.001445 
0.003122, 0.000706, 0.001469 
0.003182, 0.000721, 0.001494 
0.002435, -0.003399, 0.001398 
0.002435, -0.003405, 0.001398 
0.002454, -0.003511, 0.001412 
0.002474, -0.003619, 0.001425 
0.002493, -0.003727, 0.001439 
0.002512, -0.003835, 0.001452 
0.002531, -0.003943, 0.001466 
0.002550, -0.004051, 0.001480 
0.002569, -0.004158, 0.001493 
0.002588, -0.004266, 0.001507 
0.001205, -0.002992, 0.001080 
0.001204, -0.002994, 0.001080 
0.001177, -0.003028, 0.001076 
0.001150, -0.003061, 0.001073 
0.001123, -0.003096, 0.001069 
0.001096, -0.003129, 0.001066 
0.001068, -0.003164, 0.001063 
0.001041, -0.003198, 0.001059 
0.001014, -0.003231, 0.001056 
0.000987, -0.003265, 0.001053 
0.000960, -0.003299, 0.001049 
0.000949, -0.001284, 0.001033 
0.000949, -0.001284, 0.001033 
0.000930, -0.001249, 0.001031 
0.000905, -0.001203, 0.001027 
0.000893, -0.001181, 0.001025 
0.000874, -0.001147, 0.001023 
0.000856, -0.001113, 0.001020 
0.000837, -0.001078, 0.001017 
0.000819, -0.001044, 0.001014 
0.000800, -0.001010, 0.001012 
-0.000927, -0.004863, 0.021533 
-0.000931, -0.004869, 0.021570 
-0.000989, -0.004952, 0.022126 
-0.001050, -0.005038, 0.022703 
-0.001111, -0.005126, 0.023285 
-0.001172, -0.005211, 0.023857 
-0.001279, -0.005364, 0.024879 
-0.001293, -0.005383, 0.025007 
-0.001354, -0.005470, 0.025584 
-0.001414, -0.005556, 0.026158 
-0.002001, -0.003661, -0.008158 
-0.002005, -0.003661, -0.008198 
-0.002061, -0.003665, -0.008779 
-0.002118, -0.003668, -0.009377 
-0.002176, -0.003672, -0.009973 
-0.002233, -0.003675, -0.010572 
-0.002292, -0.003679, -0.011181 
-0.002348, -0.003682, -0.011766 
