x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.001250, -0.002519, 0.000125 
-0.001251, -0.002521, 0.000125 
-0.001279, -0.002578, 0.000128 
-0.001327, -0.002674, 0.000133 
-0.001374, -0.002770, 0.000138 
-0.001422, -0.002865, 0.000142 
-0.001470, -0.002963, 0.000147 
-0.001518, -0.003059, 0.000152 
-0.001565, -0.003153, 0.000157 
-0.001613, -0.003250, 0.000161 
-0.001667, -0.003360, 0.000167 
-0.001731, -0.003488, 0.000173 
-0.001755, -0.003537, 0.000176 
-0.001803, -0.003633, 0.000180 
-0.001851, -0.003730, 0.000185 
-0.001898, -0.003825, 0.000190 
-0.001946, -0.003922, 0.000195 
-0.001993, -0.004017, 0.000199 
-0.002041, -0.004113, 0.000204 
-0.002721, -0.003549, 0.000381 
-0.002722, -0.003550, 0.000381 
-0.002790, -0.003612, 0.000393 
-0.002862, -0.003678, 0.000404 
-0.002933, -0.003743, 0.000416 
-0.003004, -0.003809, 0.000427 
-0.003076, -0.003875, 0.000439 
-0.003147, -0.003940, 0.000450 
-0.003223, -0.004009, 0.000463 
-0.003289, -0.004070, 0.000473 
-0.003360, -0.004135, 0.000485 
-0.003431, -0.004200, 0.000496 
-0.003502, -0.004265, 0.000508 
-0.003575, -0.004332, 0.000520 
-0.003646, -0.004397, 0.000531 
-0.003716, -0.004462, 0.000543 
-0.003788, -0.004527, 0.000554 
-0.003858, -0.004592, 0.000566 
-0.003929, -0.004657, 0.000577 
-0.004000, -0.004722, 0.000589 
-0.004071, -0.004787, 0.000600 
-0.002846, -0.005960, -0.000189 
-0.002846, -0.005963, -0.000190 
-0.002862, -0.006056, -0.000207 
-0.002879, -0.006161, -0.000228 
-0.002897, -0.006269, -0.000248 
-0.002915, -0.006374, -0.000268 
-0.002932, -0.006480, -0.000288 
-0.002950, -0.006586, -0.000309 
-0.002967, -0.006691, -0.000329 
-0.002985, -0.006796, -0.000349 
-0.003002, -0.006901, -0.000369 
-0.003020, -0.007007, -0.000389 
-0.003038, -0.007114, -0.000410 
-0.003055, -0.007219, -0.000430 
-0.003073, -0.007329, -0.000451 
-0.003090, -0.007431, -0.000470 
