x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000744, 0.002618, -0.000396 
0.000760, 0.002674, -0.000405 
0.000790, 0.002780, -0.000421 
0.000820, 0.002887, -0.000437 
0.000850, 0.002993, -0.000453 
0.000881, 0.003099, -0.000469 
0.000911, 0.003206, -0.000485 
0.000941, 0.003312, -0.000501 
0.000971, 0.003418, -0.000517 
0.001001, 0.003523, -0.000533 
0.001031, 0.003629, -0.000549 
0.001061, 0.003735, -0.000565 
0.001092, 0.003843, -0.000582 
0.001122, 0.003948, -0.000598 
0.001152, 0.004055, -0.000614 
0.001182, 0.004160, -0.000630 
0.001212, 0.004266, -0.000646 
0.001242, 0.004372, -0.000662 
0.001273, 0.004479, -0.000678 
0.000070, 0.004469, -0.000580 
0.000060, 0.004508, -0.000585 
0.000038, 0.004607, -0.000595 
0.000015, 0.004706, -0.000606 
-0.000008, 0.004804, -0.000617 
-0.000031, 0.004903, -0.000628 
-0.000054, 0.005001, -0.000639 
-0.000077, 0.005100, -0.000650 
-0.000100, 0.005200, -0.000661 
-0.000122, 0.005297, -0.000671 
-0.000145, 0.005395, -0.000682 
-0.000168, 0.005494, -0.000693 
-0.000191, 0.005593, -0.000704 
-0.000214, 0.005692, -0.000715 
-0.000237, 0.005791, -0.000726 
-0.000259, 0.005889, -0.000736 
-0.000282, 0.005987, -0.000747 
-0.000305, 0.006085, -0.000758 
-0.000328, 0.006183, -0.000769 
-0.000350, 0.006282, -0.000780 
-0.000374, 0.006382, -0.000791 
-0.000041, 0.005024, -0.000533 
-0.000045, 0.005045, -0.000533 
-0.000053, 0.005082, -0.000533 
-0.000061, 0.005118, -0.000532 
-0.000069, 0.005156, -0.000532 
-0.000076, 0.005193, -0.000531 
-0.000084, 0.005229, -0.000531 
-0.000092, 0.005266, -0.000531 
-0.000100, 0.005303, -0.000530 
-0.000107, 0.005340, -0.000530 
-0.000115, 0.005376, -0.000529 
-0.000123, 0.005414, -0.000529 
-0.000131, 0.005450, -0.000529 
-0.000138, 0.005487, -0.000528 
-0.000146, 0.005524, -0.000528 
-0.000154, 0.005561, -0.000527 
-0.000162, 0.005598, -0.000527 
-0.000170, 0.005635, -0.000527 
