x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.003480, 0.002050, -0.000066 
-0.003526, 0.002077, -0.000067 
-0.003672, 0.002163, -0.000070 
-0.003814, 0.002246, -0.000073 
-0.003956, 0.002330, -0.000075 
-0.004100, 0.002415, -0.000078 
-0.004245, 0.002500, -0.000081 
-0.004386, 0.002583, -0.000083 
-0.004531, 0.002669, -0.000086 
-0.004673, 0.002752, -0.000089 
-0.004818, 0.002838, -0.000092 
-0.004959, 0.002921, -0.000094 
-0.005103, 0.003006, -0.000097 
-0.005247, 0.003090, -0.000100 
-0.005393, 0.003177, -0.000103 
-0.005532, 0.003258, -0.000105 
-0.005675, 0.003343, -0.000108 
-0.005818, 0.003427, -0.000111 
-0.005963, 0.003512, -0.000113 
-0.006105, 0.003596, -0.000116 
-0.007227, 0.003735, -0.000363 
-0.007266, 0.003753, -0.000365 
-0.007446, 0.003838, -0.000378 
-0.007625, 0.003921, -0.000391 
-0.007804, 0.004005, -0.000404 
-0.007984, 0.004090, -0.000416 
-0.008162, 0.004173, -0.000429 
-0.008341, 0.004257, -0.000442 
-0.008521, 0.004341, -0.000454 
-0.008699, 0.004425, -0.000467 
-0.008880, 0.004510, -0.000480 
-0.009058, 0.004593, -0.000493 
-0.009239, 0.004678, -0.000505 
-0.009415, 0.004761, -0.000518 
-0.009596, 0.004845, -0.000531 
-0.009773, 0.004928, -0.000543 
-0.009952, 0.005012, -0.000556 
-0.010131, 0.005096, -0.000569 
-0.010310, 0.005180, -0.000581 
-0.010489, 0.005264, -0.000594 
-0.008781, 0.004960, -0.000909 
-0.008862, 0.005016, -0.000930 
-0.008959, 0.005082, -0.000955 
-0.009056, 0.005149, -0.000981 
-0.009154, 0.005216, -0.001006 
-0.009250, 0.005282, -0.001032 
-0.009349, 0.005350, -0.001058 
-0.009445, 0.005416, -0.001083 
-0.009542, 0.005483, -0.001108 
-0.009640, 0.005550, -0.001134 
-0.009737, 0.005616, -0.001159 
-0.009834, 0.005683, -0.001185 
-0.009931, 0.005750, -0.001210 
-0.010028, 0.005816, -0.001236 
-0.010126, 0.005884, -0.001262 
-0.010223, 0.005950, -0.001287 
