x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.000835, 0.000233, 0.000412 
-0.000843, 0.000235, 0.000417 
-0.000857, 0.000239, 0.000424 
-0.000871, 0.000243, 0.000430 
-0.000885, 0.000247, 0.000437 
-0.000899, 0.000251, 0.000444 
-0.000913, 0.000254, 0.000451 
-0.000927, 0.000258, 0.000458 
-0.000941, 0.000262, 0.000465 
-0.000955, 0.000266, 0.000472 
-0.000970, 0.000270, 0.000479 
-0.000983, 0.000274, 0.000486 
-0.000997, 0.000278, 0.000493 
-0.001011, 0.000282, 0.000500 
-0.001025, 0.000286, 0.000507 
-0.001039, 0.000290, 0.000514 
-0.001053, 0.000293, 0.000520 
-0.001067, 0.000297, 0.000527 
-0.001081, 0.000301, 0.000534 
-0.001095, 0.000305, 0.000541 
-0.001109, 0.000309, 0.000548 
-0.001123, 0.000313, 0.000555 
-0.001137, 0.000317, 0.000562 
-0.001151, 0.000321, 0.000569 
-0.001165, 0.000325, 0.000576 
-0.001179, 0.000329, 0.000583 
-0.001193, 0.000333, 0.000590 
-0.001207, 0.000336, 0.000597 
-0.001222, 0.000341, 0.000604 
-0.001235, 0.000344, 0.000610 
-0.001250, 0.000348, 0.000618 
-0.001263, 0.000352, 0.000624 
-0.001277, 0.000356, 0.000631 
-0.001291, 0.000360, 0.000638 
-0.001306, 0.000364, 0.000645 
-0.001320, 0.000368, 0.000652 
-0.001334, 0.000372, 0.000659 
-0.001348, 0.000375, 0.000666 
-0.001362, 0.000379, 0.000673 
-0.001376, 0.000383, 0.000680 
-0.001390, 0.000387, 0.000687 
-0.001634, 0.000724, 0.000804 
-0.001644, 0.000730, 0.000809 
-0.001662, 0.000739, 0.000817 
-0.001680, 0.000749, 0.000826 
-0.001697, 0.000758, 0.000835 
-0.001715, 0.000767, 0.000844 
-0.001733, 0.000776, 0.000852 
-0.001751, 0.000786, 0.000861 
-0.001768, 0.000795, 0.000870 
-0.001787, 0.000805, 0.000879 
-0.001804, 0.000814, 0.000887 
-0.001821, 0.000823, 0.000896 
-0.001839, 0.000833, 0.000905 
-0.001856, 0.000841, 0.000913 
-0.001874, 0.000851, 0.000922 
