x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000204, 0.001144, 0.008178 
0.000205, 0.001153, 0.008242 
0.000213, 0.001198, 0.008566 
0.000222, 0.001250, 0.008937 
0.000228, 0.001282, 0.009163 
0.000235, 0.001323, 0.009456 
0.000245, 0.001374, 0.009827 
0.000252, 0.001417, 0.010134 
0.000258, 0.001451, 0.010376 
0.000266, 0.001494, 0.010682 
0.000273, 0.001537, 0.010988 
0.000281, 0.001580, 0.011296 
0.000289, 0.001623, 0.011602 
0.000296, 0.001666, 0.011909 
0.000304, 0.001708, 0.012215 
0.000315, 0.001770, 0.012657 
0.000319, 0.001794, 0.012829 
0.000327, 0.001837, 0.013135 
0.000335, 0.001880, 0.013442 
0.000342, 0.001923, 0.013750 
0.000806, 0.001891, 0.006213 
0.000812, 0.001901, 0.006213 
0.000841, 0.001947, 0.006214 
0.000865, 0.001985, 0.006215 
0.000886, 0.002018, 0.006216 
0.000910, 0.002057, 0.006217 
0.000936, 0.002096, 0.006218 
0.000961, 0.002136, 0.006219 
0.000985, 0.002173, 0.006220 
0.001009, 0.002212, 0.006221 
0.001034, 0.002251, 0.006222 
0.001059, 0.002290, 0.006222 
0.001083, 0.002328, 0.006223 
0.001108, 0.002367, 0.006224 
0.001133, 0.002406, 0.006225 
0.001157, 0.002445, 0.006226 
0.001182, 0.002484, 0.006227 
0.001207, 0.002523, 0.006228 
0.001231, 0.002562, 0.006229 
0.001391, 0.001130, 0.006093 
0.001408, 0.001118, 0.006091 
0.001438, 0.001097, 0.006086 
0.001468, 0.001076, 0.006082 
0.001497, 0.001056, 0.006077 
0.001527, 0.001035, 0.006072 
0.001556, 0.001014, 0.006068 
0.001586, 0.000993, 0.006063 
0.001616, 0.000972, 0.006059 
0.001646, 0.000951, 0.006054 
0.001675, 0.000930, 0.006049 
0.001705, 0.000909, 0.006045 
0.001734, 0.000888, 0.006040 
0.001766, 0.000866, 0.006035 
0.001794, 0.000847, 0.006031 
0.001823, 0.000826, 0.006027 
0.001853, 0.000805, 0.006022 
0.001883, 0.000784, 0.006017 
0.001912, 0.000763, 0.006013 
0.001779, 0.000190, 0.006046 
0.001797, 0.000153, 0.006044 
0.001820, 0.000109, 0.006041 
0.001842, 0.000064, 0.006038 
