x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.001197, 0.001405, 0.000574 
0.001198, 0.001406, 0.000574 
0.001218, 0.001430, 0.000584 
0.001244, 0.001460, 0.000596 
0.001270, 0.001491, 0.000609 
0.001296, 0.001522, 0.000621 
0.001322, 0.001552, 0.000634 
0.001348, 0.001583, 0.000646 
0.001374, 0.001613, 0.000659 
0.001400, 0.001644, 0.000671 
0.001426, 0.001675, 0.000684 
0.001452, 0.001705, 0.000696 
0.001479, 0.001736, 0.000709 
0.001505, 0.001766, 0.000721 
0.001531, 0.001797, 0.000734 
0.001557, 0.001828, 0.000746 
0.001583, 0.001858, 0.000759 
0.001609, 0.001889, 0.000771 
0.001635, 0.001919, 0.000784 
0.001661, 0.001950, 0.000796 
-0.000072, 0.001399, 0.000654 
-0.000085, 0.001401, 0.000656 
-0.000130, 0.001407, 0.000662 
-0.000175, 0.001414, 0.000668 
-0.000220, 0.001420, 0.000674 
-0.000265, 0.001427, 0.000680 
-0.000310, 0.001433, 0.000686 
-0.000355, 0.001440, 0.000692 
-0.000400, 0.001446, 0.000698 
-0.000444, 0.001453, 0.000704 
-0.000489, 0.001459, 0.000710 
-0.000535, 0.001466, 0.000716 
-0.000579, 0.001473, 0.000722 
-0.000674, 0.001486, 0.000735 
-0.000675, 0.001486, 0.000735 
-0.000778, 0.001501, 0.000749 
-0.000779, 0.001502, 0.000749 
-0.000803, 0.001505, 0.000752 
-0.000849, 0.001512, 0.000758 
-0.000944, 0.001526, 0.000771 
