x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.001250, 0.000876, 0.000263 
0.001252, 0.000878, 0.000264 
0.001296, 0.000909, 0.000273 
0.001349, 0.000946, 0.000284 
0.001401, 0.000982, 0.000295 
0.001454, 0.001019, 0.000306 
0.001506, 0.001056, 0.000317 
0.001558, 0.001093, 0.000328 
0.001611, 0.001129, 0.000339 
0.001664, 0.001166, 0.000350 
0.001716, 0.001203, 0.000361 
0.001768, 0.001240, 0.000372 
0.001821, 0.001276, 0.000383 
0.001873, 0.001313, 0.000394 
0.001926, 0.001350, 0.000406 
0.001978, 0.001387, 0.000417 
0.002031, 0.001424, 0.000428 
0.002083, 0.001460, 0.000439 
0.002135, 0.001497, 0.000450 
0.002188, 0.001534, 0.000461 
0.002240, 0.001571, 0.000472 
-0.000572, 0.002840, 0.016400 
-0.000589, 0.002862, 0.016570 
-0.000619, 0.002901, 0.016871 
-0.000684, 0.002985, 0.017519 
-0.000750, 0.003069, 0.018172 
-0.000815, 0.003153, 0.018821 
-0.000881, 0.003238, 0.019474 
-0.000947, 0.003323, 0.020128 
-0.001012, 0.003407, 0.020775 
-0.001078, 0.003491, 0.021425 
-0.001144, 0.003577, 0.022083 
-0.001209, 0.003661, 0.022731 
-0.001275, 0.003745, 0.023380 
-0.001341, 0.003830, 0.024034 
-0.001407, 0.003915, 0.024689 
-0.001472, 0.003999, 0.025338 
-0.001538, 0.004083, 0.025990 
-0.001652, 0.004230, 0.027125 
-0.001669, 0.004252, 0.027291 
-0.001734, 0.004337, 0.027944 
-0.001800, 0.004421, 0.028595 
-0.001876, 0.004518, 0.029346 
-0.001503, 0.002464, -0.002448 
-0.001521, 0.002464, -0.002681 
-0.001569, 0.002465, -0.003295 
-0.001617, 0.002466, -0.003899 
-0.001664, 0.002466, -0.004509 
-0.001712, 0.002467, -0.005117 
-0.001760, 0.002468, -0.005727 
-0.001807, 0.002469, -0.006335 
-0.001855, 0.002469, -0.006943 
-0.001902, 0.002470, -0.007550 
-0.001950, 0.002471, -0.008161 
-0.001997, 0.002471, -0.008770 
-0.002045, 0.002472, -0.009377 
-0.002092, 0.002473, -0.009986 
-0.002140, 0.002473, -0.010597 
