x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.001071, 0.004340, 0.000294 
0.001084, 0.004393, 0.000298 
0.001084, 0.004394, 0.000298 
0.001097, 0.004444, 0.000301 
0.001123, 0.004550, 0.000308 
0.001132, 0.004586, 0.000311 
0.001155, 0.004680, 0.000317 
0.001167, 0.004728, 0.000320 
0.001197, 0.004850, 0.000329 
0.001202, 0.004869, 0.000330 
0.001235, 0.005003, 0.000339 
0.001237, 0.005011, 0.000340 
0.001255, 0.005084, 0.000345 
0.001272, 0.005153, 0.000349 
0.001305, 0.005288, 0.000358 
0.001307, 0.005295, 0.000359 
0.001324, 0.005366, 0.000364 
0.001355, 0.005489, 0.000372 
0.001359, 0.005508, 0.000373 
0.001384, 0.005608, 0.000380 
0.001394, 0.005650, 0.000383 
0.001428, 0.005784, 0.000392 
0.001429, 0.005791, 0.000392 
0.001459, 0.005913, 0.000401 
0.001464, 0.005933, 0.000402 
0.001495, 0.006058, 0.000411 
0.001499, 0.006075, 0.000412 
0.001533, 0.006213, 0.000421 
0.001534, 0.006217, 0.000421 
0.001552, 0.006288, 0.000426 
0.001577, 0.006390, 0.000433 
0.001587, 0.006429, 0.000436 
0.001614, 0.006541, 0.000443 
0.001622, 0.006571, 0.000445 
0.001652, 0.006694, 0.000454 
0.001657, 0.006713, 0.000455 
0.001688, 0.006839, 0.000464 
0.001692, 0.006857, 0.000465 
0.001714, 0.006943, 0.000471 
0.001728, 0.007001, 0.000475 
-0.000370, 0.004816, 0.000929 
