x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000383, 0.000115, 0.001170 
0.000383, 0.000115, 0.001171 
0.000389, 0.000117, 0.001189 
0.000419, 0.000126, 0.001278 
0.000419, 0.000126, 0.001281 
0.000451, 0.000135, 0.001376 
0.000451, 0.000135, 0.001377 
0.000461, 0.000138, 0.001408 
0.000498, 0.000149, 0.001520 
0.000498, 0.000150, 0.001522 
0.000504, 0.000151, 0.001540 
0.000528, 0.000158, 0.001612 
0.000533, 0.000160, 0.001629 
0.000557, 0.000167, 0.001701 
0.000562, 0.000169, 0.001716 
0.000585, 0.000176, 0.001788 
0.000594, 0.000178, 0.001815 
0.000612, 0.000184, 0.001868 
0.000620, 0.000186, 0.001893 
0.000642, 0.000193, 0.001962 
0.001144, 0.002058, 0.000486 
0.001148, 0.002067, 0.000485 
0.001181, 0.002144, 0.000469 
0.001225, 0.002245, 0.000448 
0.001248, 0.002298, 0.000438 
0.001281, 0.002375, 0.000422 
0.001314, 0.002452, 0.000406 
0.001348, 0.002529, 0.000390 
0.001381, 0.002605, 0.000375 
0.001413, 0.002681, 0.000359 
0.001447, 0.002758, 0.000344 
0.001481, 0.002837, 0.000328 
0.001513, 0.002911, 0.000312 
0.001547, 0.002989, 0.000297 
0.001580, 0.003064, 0.000281 
0.001613, 0.003141, 0.000266 
0.001646, 0.003218, 0.000250 
0.001679, 0.003294, 0.000234 
0.001712, 0.003372, 0.000219 
0.002732, 0.003196, -0.000682 
0.002755, 0.003217, -0.000698 
0.002828, 0.003281, -0.000749 
0.002900, 0.003344, -0.000800 
0.002974, 0.003409, -0.000853 
0.003047, 0.003474, -0.000904 
0.003119, 0.003538, -0.000956 
0.003192, 0.003602, -0.001007 
0.003266, 0.003666, -0.001059 
0.003339, 0.003731, -0.001111 
0.003410, 0.003794, -0.001162 
0.003483, 0.003858, -0.001213 
0.003556, 0.003923, -0.001265 
0.003629, 0.003987, -0.001317 
0.003702, 0.004051, -0.001368 
0.003776, 0.004116, -0.001421 
0.003848, 0.004180, -0.001472 
0.003920, 0.004243, -0.001523 
0.003993, 0.004307, -0.001574 
0.004065, 0.004371, -0.001626 
0.004138, 0.004436, -0.001677 
