x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.001779, 0.001073, -0.000736 
0.001798, 0.001085, -0.000744 
0.001842, 0.001111, -0.000762 
0.001885, 0.001137, -0.000780 
0.001928, 0.001163, -0.000798 
0.001971, 0.001190, -0.000816 
0.002015, 0.001216, -0.000834 
0.002058, 0.001242, -0.000852 
0.002102, 0.001268, -0.000870 
0.002145, 0.001295, -0.000888 
0.002188, 0.001320, -0.000905 
0.002231, 0.001346, -0.000923 
0.002274, 0.001372, -0.000941 
0.002318, 0.001399, -0.000959 
0.002362, 0.001425, -0.000977 
0.002405, 0.001451, -0.000995 
0.002447, 0.001477, -0.001013 
0.002491, 0.001503, -0.001031 
0.002534, 0.001529, -0.001049 
0.002577, 0.001555, -0.001067 
0.002620, 0.001581, -0.001085 
0.006110, 0.002429, -0.001491 
0.006142, 0.002440, -0.001498 
0.006265, 0.002485, -0.001524 
0.006387, 0.002530, -0.001551 
0.006514, 0.002576, -0.001578 
0.006636, 0.002620, -0.001605 
0.006760, 0.002665, -0.001631 
0.006886, 0.002711, -0.001659 
0.007011, 0.002757, -0.001686 
0.007132, 0.002801, -0.001712 
0.007254, 0.002845, -0.001738 
0.007378, 0.002890, -0.001765 
0.007501, 0.002935, -0.001792 
0.007625, 0.002980, -0.001818 
0.007749, 0.003025, -0.001845 
0.007872, 0.003070, -0.001872 
0.007997, 0.003115, -0.001899 
0.008119, 0.003160, -0.001925 
0.008244, 0.003205, -0.001952 
0.008368, 0.003250, -0.001979 
0.008432, 0.001222, -0.002232 
0.008489, 0.001220, -0.002247 
0.008609, 0.001215, -0.002278 
0.008730, 0.001211, -0.002310 
0.008852, 0.001206, -0.002342 
0.008979, 0.001201, -0.002376 
0.009093, 0.001197, -0.002406 
0.009213, 0.001192, -0.002437 
0.009340, 0.001188, -0.002471 
0.009455, 0.001183, -0.002501 
0.009575, 0.001179, -0.002532 
0.009695, 0.001174, -0.002564 
0.009816, 0.001170, -0.002596 
0.009937, 0.001165, -0.002628 
0.010062, 0.001160, -0.002661 
0.010178, 0.001156, -0.002691 
0.010299, 0.001151, -0.002723 
0.010421, 0.001147, -0.002755 
0.010542, 0.001142, -0.002787 
0.006854, 0.001075, -0.002058 
0.006856, 0.001075, -0.002059 
