x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.001743, -0.000850, -0.000595 
0.001743, -0.000850, -0.000595 
0.001757, -0.000857, -0.000600 
0.001785, -0.000871, -0.000610 
0.001814, -0.000885, -0.000620 
0.001843, -0.000899, -0.000629 
0.001871, -0.000912, -0.000639 
0.001899, -0.000926, -0.000648 
0.001927, -0.000940, -0.000658 
0.001956, -0.000954, -0.000668 
0.001984, -0.000967, -0.000677 
0.002012, -0.000981, -0.000687 
0.002041, -0.000995, -0.000697 
0.002069, -0.001009, -0.000707 
0.002097, -0.001023, -0.000716 
0.002125, -0.001036, -0.000726 
0.002154, -0.001050, -0.000736 
0.002183, -0.001064, -0.000745 
0.002211, -0.001078, -0.000755 
0.002239, -0.001092, -0.000765 
0.002267, -0.001106, -0.000774 
0.002295, -0.001119, -0.000784 
0.002324, -0.001133, -0.000794 
0.002352, -0.001147, -0.000803 
0.002381, -0.001161, -0.000813 
0.002409, -0.001175, -0.000823 
0.002437, -0.001188, -0.000832 
0.002466, -0.001202, -0.000842 
0.002494, -0.001216, -0.000852 
0.002522, -0.001230, -0.000861 
0.002550, -0.001244, -0.000871 
0.002579, -0.001258, -0.000881 
0.002607, -0.001271, -0.000891 
0.002635, -0.001285, -0.000900 
0.002664, -0.001299, -0.000910 
0.002692, -0.001313, -0.000919 
0.002720, -0.001326, -0.000929 
0.002749, -0.001340, -0.000939 
0.002777, -0.001354, -0.000948 
0.002805, -0.001368, -0.000958 
0.002788, 0.000470, -0.001544 
0.002788, 0.000470, -0.001544 
0.002813, 0.000485, -0.001561 
0.002840, 0.000502, -0.001580 
0.002867, 0.000519, -0.001599 
