x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.003521, 0.002783, -0.000081 
-0.003646, 0.002881, -0.000084 
-0.003788, 0.002994, -0.000087 
-0.003930, 0.003106, -0.000091 
-0.004072, 0.003218, -0.000094 
-0.004213, 0.003329, -0.000097 
-0.004355, 0.003442, -0.000101 
-0.004498, 0.003554, -0.000104 
-0.004639, 0.003666, -0.000107 
-0.004780, 0.003778, -0.000110 
-0.004922, 0.003890, -0.000114 
-0.005064, 0.004002, -0.000117 
-0.005206, 0.004114, -0.000120 
-0.005347, 0.004226, -0.000123 
-0.005489, 0.004338, -0.000127 
-0.005631, 0.004450, -0.000130 
-0.005773, 0.004562, -0.000133 
-0.005914, 0.004674, -0.000136 
-0.006058, 0.004787, -0.000140 
-0.006115, 0.004809, -0.000342 
-0.006253, 0.004918, -0.000354 
-0.006392, 0.005026, -0.000366 
-0.006530, 0.005134, -0.000377 
-0.006668, 0.005242, -0.000389 
-0.006807, 0.005351, -0.000401 
-0.006944, 0.005459, -0.000412 
-0.007083, 0.005567, -0.000424 
-0.007221, 0.005675, -0.000436 
-0.007359, 0.005784, -0.000448 
-0.007497, 0.005892, -0.000459 
-0.007635, 0.006000, -0.000471 
-0.007774, 0.006108, -0.000483 
-0.007912, 0.006216, -0.000495 
-0.008051, 0.006325, -0.000506 
-0.008188, 0.006433, -0.000518 
-0.008327, 0.006542, -0.000530 
-0.008464, 0.006649, -0.000541 
-0.008604, 0.006759, -0.000553 
-0.008741, 0.006866, -0.000565 
-0.006051, 0.005712, -0.000421 
-0.006057, 0.005732, -0.000423 
-0.006074, 0.005785, -0.000428 
-0.006091, 0.005838, -0.000433 
-0.006107, 0.005890, -0.000438 
-0.006124, 0.005943, -0.000443 
-0.006141, 0.005996, -0.000448 
-0.006157, 0.006048, -0.000452 
-0.006174, 0.006102, -0.000457 
-0.006191, 0.006154, -0.000462 
-0.006208, 0.006207, -0.000467 
-0.006224, 0.006260, -0.000472 
-0.006241, 0.006313, -0.000477 
-0.006258, 0.006366, -0.000482 
-0.006275, 0.006419, -0.000487 
-0.006291, 0.006472, -0.000492 
-0.006321, 0.006566, -0.000501 
