x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.000268, -0.000483, -0.002151 
-0.000268, -0.000483, -0.002152 
-0.000277, -0.000499, -0.002226 
-0.000288, -0.000518, -0.002308 
-0.000298, -0.000536, -0.002390 
-0.000308, -0.000554, -0.002471 
-0.000319, -0.000574, -0.002557 
-0.000329, -0.000592, -0.002637 
-0.000339, -0.000610, -0.002718 
-0.000349, -0.000628, -0.002800 
-0.000359, -0.000646, -0.002882 
-0.000369, -0.000665, -0.002964 
-0.000380, -0.000683, -0.003046 
-0.000390, -0.000702, -0.003128 
-0.000400, -0.000720, -0.003209 
-0.000410, -0.000739, -0.003292 
-0.000421, -0.000757, -0.003374 
-0.000430, -0.000775, -0.003454 
-0.000441, -0.000793, -0.003536 
-0.001967, 0.002433, -0.003239 
-0.001969, 0.002436, -0.003240 
-0.001988, 0.002467, -0.003258 
-0.002057, 0.002576, -0.003319 
-0.002126, 0.002686, -0.003382 
-0.002196, 0.002797, -0.003444 
-0.002264, 0.002905, -0.003506 
-0.002332, 0.003014, -0.003567 
-0.002402, 0.003125, -0.003630 
-0.002470, 0.003233, -0.003691 
-0.002537, 0.003341, -0.003752 
-0.002607, 0.003451, -0.003814 
-0.002676, 0.003561, -0.003877 
-0.002743, 0.003668, -0.003937 
-0.002812, 0.003778, -0.003999 
-0.002881, 0.003888, -0.004061 
-0.002949, 0.003997, -0.004123 
-0.003018, 0.004106, -0.004184 
-0.003086, 0.004214, -0.004246 
-0.003154, 0.004323, -0.004307 
-0.001691, 0.003905, -0.002863 
-0.001692, 0.003936, -0.002862 
-0.001696, 0.004021, -0.002861 
-0.001701, 0.004106, -0.002859 
-0.001705, 0.004191, -0.002858 
-0.001709, 0.004277, -0.002856 
-0.001713, 0.004362, -0.002854 
-0.001717, 0.004448, -0.002853 
-0.001721, 0.004532, -0.002851 
-0.001725, 0.004617, -0.002850 
-0.001729, 0.004700, -0.002848 
-0.001733, 0.004785, -0.002847 
-0.001738, 0.004871, -0.002845 
-0.001742, 0.004956, -0.002844 
-0.001746, 0.005042, -0.002842 
-0.001750, 0.005124, -0.002841 
-0.001754, 0.005209, -0.002839 
