x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.000013, -0.001254, 0.012462 
-0.000013, -0.001293, 0.012849 
-0.000014, -0.001343, 0.013346 
-0.000014, -0.001393, 0.013840 
-0.000015, -0.001443, 0.014336 
-0.000016, -0.001493, 0.014832 
-0.000016, -0.001542, 0.015329 
-0.000017, -0.001592, 0.015823 
-0.000017, -0.001642, 0.016318 
-0.000018, -0.001692, 0.016815 
-0.000018, -0.001742, 0.017308 
-0.000019, -0.001791, 0.017802 
-0.000019, -0.001841, 0.018300 
-0.000020, -0.001892, 0.018800 
-0.000020, -0.001941, 0.019290 
-0.000021, -0.001991, 0.019788 
-0.000021, -0.002041, 0.020279 
-0.000022, -0.002091, 0.020775 
-0.000022, -0.002141, 0.021272 
-0.000023, -0.002191, 0.021769 
-0.000257, -0.002337, 0.009613 
-0.000263, -0.002371, 0.009603 
-0.000273, -0.002423, 0.009588 
-0.000283, -0.002476, 0.009572 
-0.000293, -0.002530, 0.009557 
-0.000302, -0.002582, 0.009542 
-0.000312, -0.002635, 0.009526 
-0.000322, -0.002688, 0.009511 
-0.000332, -0.002741, 0.009496 
-0.000342, -0.002794, 0.009480 
-0.000351, -0.002847, 0.009465 
-0.000361, -0.002900, 0.009450 
-0.000371, -0.002953, 0.009434 
-0.000381, -0.003006, 0.009419 
-0.000391, -0.003059, 0.009404 
-0.000401, -0.003112, 0.009388 
-0.000410, -0.003165, 0.009373 
-0.000420, -0.003218, 0.009358 
-0.000430, -0.003271, 0.009342 
-0.000440, -0.003324, 0.009327 
-0.003499, -0.004153, -0.003101 
-0.003511, -0.004160, -0.003144 
-0.003640, -0.004242, -0.003646 
-0.003771, -0.004324, -0.004155 
-0.003898, -0.004405, -0.004648 
-0.004027, -0.004486, -0.005151 
-0.004156, -0.004568, -0.005652 
-0.004305, -0.004662, -0.006232 
-0.004415, -0.004731, -0.006659 
-0.004546, -0.004814, -0.007167 
-0.004673, -0.004894, -0.007661 
-0.004803, -0.004976, -0.008165 
-0.004931, -0.005057, -0.008665 
-0.005060, -0.005138, -0.009165 
-0.005189, -0.005220, -0.009667 
-0.005317, -0.005301, -0.010165 
