x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.002650, 0.002053, 0.000472 
0.002656, 0.002057, 0.000473 
0.002761, 0.002139, 0.000491 
0.002865, 0.002219, 0.000510 
0.002969, 0.002300, 0.000529 
0.003074, 0.002381, 0.000547 
0.003178, 0.002462, 0.000566 
0.003285, 0.002545, 0.000585 
0.003387, 0.002624, 0.000603 
0.003491, 0.002704, 0.000622 
0.003595, 0.002785, 0.000640 
0.003700, 0.002866, 0.000659 
0.003804, 0.002947, 0.000677 
0.003909, 0.003028, 0.000696 
0.004013, 0.003109, 0.000714 
0.004117, 0.003189, 0.000733 
0.004222, 0.003271, 0.000752 
0.004329, 0.003353, 0.000771 
0.004430, 0.003432, 0.000789 
0.004158, 0.002478, 0.000739 
0.004163, 0.002480, 0.000740 
0.004248, 0.002515, 0.000755 
0.004332, 0.002550, 0.000770 
0.004416, 0.002584, 0.000785 
0.004501, 0.002619, 0.000800 
0.004586, 0.002654, 0.000815 
0.004671, 0.002689, 0.000831 
0.004756, 0.002724, 0.000846 
0.004840, 0.002759, 0.000861 
0.004925, 0.002794, 0.000876 
0.005010, 0.002829, 0.000891 
0.005095, 0.002864, 0.000906 
0.005179, 0.002899, 0.000921 
0.005264, 0.002934, 0.000936 
0.005348, 0.002969, 0.000951 
0.005433, 0.003004, 0.000966 
0.005518, 0.003039, 0.000981 
0.005603, 0.003074, 0.000996 
0.005687, 0.003109, 0.001011 
0.005772, 0.003144, 0.001026 
0.004461, 0.003202, 0.000741 
0.004474, 0.003219, 0.000742 
0.004500, 0.003254, 0.000745 
0.004527, 0.003290, 0.000747 
0.004553, 0.003325, 0.000750 
0.004579, 0.003360, 0.000752 
0.004606, 0.003395, 0.000755 
0.004632, 0.003431, 0.000758 
0.004658, 0.003466, 0.000760 
0.004685, 0.003501, 0.000763 
0.004711, 0.003536, 0.000765 
0.004737, 0.003571, 0.000768 
0.004763, 0.003606, 0.000770 
0.004790, 0.003641, 0.000773 
0.004816, 0.003677, 0.000775 
0.004843, 0.003712, 0.000778 
0.004869, 0.003747, 0.000780 
0.004895, 0.003782, 0.000783 
0.004921, 0.003817, 0.000786 
