x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.000307, 0.005070, -0.000389 
-0.000308, 0.005092, -0.000391 
-0.000310, 0.005115, -0.000393 
-0.000314, 0.005196, -0.000399 
-0.000319, 0.005275, -0.000405 
-0.000324, 0.005355, -0.000411 
-0.000329, 0.005435, -0.000418 
-0.000334, 0.005514, -0.000424 
-0.000338, 0.005594, -0.000430 
-0.000343, 0.005675, -0.000436 
-0.000348, 0.005753, -0.000442 
-0.000353, 0.005834, -0.000448 
-0.000358, 0.005912, -0.000454 
-0.000363, 0.005992, -0.000460 
-0.000367, 0.006071, -0.000466 
-0.000372, 0.006151, -0.000472 
-0.000377, 0.006230, -0.000479 
-0.000382, 0.006309, -0.000485 
-0.000387, 0.006390, -0.000491 
-0.000391, 0.006469, -0.000497 
-0.000396, 0.006548, -0.000503 
-0.000401, 0.006627, -0.000509 
-0.000406, 0.006707, -0.000515 
-0.000411, 0.006787, -0.000521 
-0.000415, 0.006867, -0.000527 
-0.000420, 0.006947, -0.000534 
-0.000425, 0.007025, -0.000540 
-0.000430, 0.007106, -0.000546 
-0.000435, 0.007185, -0.000552 
-0.000440, 0.007265, -0.000558 
-0.000444, 0.007345, -0.000564 
-0.000449, 0.007424, -0.000570 
-0.000454, 0.007504, -0.000576 
-0.000459, 0.007583, -0.000583 
-0.000464, 0.007663, -0.000589 
-0.000468, 0.007742, -0.000595 
-0.000473, 0.007821, -0.000601 
-0.000478, 0.007901, -0.000607 
-0.000483, 0.007981, -0.000613 
-0.000488, 0.008060, -0.000619 
-0.000358, 0.003992, 0.000061 
-0.000358, 0.003992, 0.000062 
