x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.000102, 0.000713, 0.000368 
-0.000104, 0.000728, 0.000376 
-0.000108, 0.000758, 0.000391 
-0.000113, 0.000787, 0.000407 
-0.000117, 0.000817, 0.000422 
-0.000121, 0.000847, 0.000437 
-0.000126, 0.000877, 0.000453 
-0.000130, 0.000907, 0.000468 
-0.000134, 0.000937, 0.000484 
-0.000138, 0.000967, 0.000499 
-0.000143, 0.000996, 0.000514 
-0.000147, 0.001026, 0.000530 
-0.000151, 0.001056, 0.000545 
-0.000156, 0.001086, 0.000561 
-0.000160, 0.001116, 0.000576 
-0.000164, 0.001145, 0.000591 
-0.000168, 0.001175, 0.000607 
-0.000173, 0.001205, 0.000622 
-0.000177, 0.001235, 0.000638 
-0.000181, 0.001265, 0.000653 
-0.001885, 0.001406, 0.000883 
-0.001933, 0.001427, 0.000899 
-0.002010, 0.001462, 0.000923 
-0.002086, 0.001496, 0.000947 
-0.002162, 0.001530, 0.000972 
-0.002239, 0.001564, 0.000996 
-0.002315, 0.001598, 0.001020 
-0.002391, 0.001632, 0.001045 
-0.002467, 0.001666, 0.001069 
-0.002543, 0.001700, 0.001093 
-0.002620, 0.001734, 0.001117 
-0.002696, 0.001769, 0.001142 
-0.002772, 0.001803, 0.001166 
-0.002849, 0.001837, 0.001190 
-0.002924, 0.001871, 0.001214 
-0.003001, 0.001905, 0.001239 
-0.003077, 0.001939, 0.001263 
-0.003153, 0.001973, 0.001287 
-0.003230, 0.002007, 0.001312 
-0.003306, 0.002041, 0.001336 
-0.003382, 0.002075, 0.001360 
-0.003459, 0.002109, 0.001384 
-0.003646, 0.001427, 0.001222 
-0.003721, 0.001432, 0.001238 
-0.003801, 0.001437, 0.001255 
-0.003882, 0.001443, 0.001272 
-0.003962, 0.001448, 0.001288 
-0.004043, 0.001454, 0.001305 
-0.004123, 0.001459, 0.001322 
-0.004204, 0.001465, 0.001339 
-0.004284, 0.001470, 0.001355 
-0.004364, 0.001475, 0.001372 
-0.004444, 0.001481, 0.001389 
-0.004525, 0.001486, 0.001406 
-0.004605, 0.001492, 0.001423 
-0.004686, 0.001497, 0.001439 
-0.004766, 0.001503, 0.001456 
