x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.000133, 0.000125, 0.000668 
-0.000133, 0.000125, 0.000669 
-0.000135, 0.000126, 0.000677 
-0.000138, 0.000129, 0.000692 
-0.000141, 0.000132, 0.000707 
-0.000144, 0.000135, 0.000722 
-0.000147, 0.000137, 0.000737 
-0.000150, 0.000140, 0.000752 
-0.000153, 0.000143, 0.000767 
-0.000156, 0.000146, 0.000782 
-0.000159, 0.000149, 0.000797 
-0.000162, 0.000151, 0.000812 
-0.000165, 0.000154, 0.000827 
-0.000168, 0.000157, 0.000842 
-0.000171, 0.000160, 0.000857 
-0.000174, 0.000163, 0.000872 
-0.000177, 0.000165, 0.000887 
-0.000180, 0.000168, 0.000902 
-0.000183, 0.000171, 0.000917 
-0.000185, 0.000174, 0.000932 
-0.000188, 0.000177, 0.000947 
-0.000481, 0.001260, 0.001281 
-0.000481, 0.001261, 0.001282 
-0.000494, 0.001301, 0.001305 
-0.000508, 0.001347, 0.001332 
-0.000522, 0.001393, 0.001359 
-0.000537, 0.001439, 0.001387 
-0.000551, 0.001485, 0.001414 
-0.000566, 0.001531, 0.001441 
-0.000580, 0.001577, 0.001468 
-0.000595, 0.001623, 0.001495 
-0.000609, 0.001670, 0.001522 
-0.000624, 0.001716, 0.001550 
-0.000638, 0.001762, 0.001577 
-0.000653, 0.001808, 0.001604 
-0.000667, 0.001854, 0.001631 
-0.000682, 0.001900, 0.001658 
-0.000705, 0.001975, 0.001702 
