x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.005063, 0.004347, 0.000415 
0.005143, 0.004415, 0.000422 
0.005267, 0.004522, 0.000432 
0.005393, 0.004630, 0.000443 
0.005516, 0.004735, 0.000453 
0.005641, 0.004843, 0.000463 
0.005764, 0.004949, 0.000473 
0.005889, 0.005056, 0.000483 
0.006013, 0.005163, 0.000493 
0.006137, 0.005269, 0.000504 
0.006262, 0.005376, 0.000514 
0.006388, 0.005484, 0.000524 
0.006512, 0.005590, 0.000534 
0.006640, 0.005701, 0.000545 
0.006761, 0.005805, 0.000555 
0.006885, 0.005911, 0.000565 
0.007009, 0.006017, 0.000575 
0.007134, 0.006124, 0.000585 
0.007258, 0.006232, 0.000596 
0.007383, 0.006338, 0.000606 
0.007477, 0.001501, 0.000553 
0.007555, 0.001491, 0.000558 
0.007677, 0.001476, 0.000567 
0.007800, 0.001461, 0.000575 
0.007923, 0.001446, 0.000584 
0.008046, 0.001431, 0.000593 
0.008169, 0.001416, 0.000601 
0.008291, 0.001401, 0.000610 
0.008413, 0.001386, 0.000618 
0.008535, 0.001371, 0.000627 
0.008659, 0.001356, 0.000636 
0.008780, 0.001341, 0.000644 
0.008903, 0.001326, 0.000653 
0.009026, 0.001311, 0.000661 
0.009150, 0.001296, 0.000670 
0.009271, 0.001281, 0.000678 
0.009394, 0.001266, 0.000687 
0.009516, 0.001251, 0.000696 
0.009639, 0.001236, 0.000704 
0.009761, 0.001221, 0.000713 
0.007014, -0.001422, 0.001123 
0.007047, -0.001474, 0.001134 
0.007099, -0.001553, 0.001153 
0.007151, -0.001632, 0.001171 
0.007203, -0.001711, 0.001189 
0.007254, -0.001790, 0.001208 
0.007305, -0.001868, 0.001226 
0.007357, -0.001947, 0.001244 
0.007408, -0.002026, 0.001263 
0.007460, -0.002106, 0.001281 
0.007512, -0.002185, 0.001299 
0.007567, -0.002268, 0.001319 
0.007615, -0.002343, 0.001336 
0.007667, -0.002421, 0.001354 
0.007718, -0.002500, 0.001372 
0.007769, -0.002579, 0.001391 
0.007821, -0.002658, 0.001409 
0.007873, -0.002737, 0.001427 
0.007924, -0.002815, 0.001445 
0.007976, -0.002895, 0.001464 
