x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.001810, -0.006656, 0.000772 
0.001812, -0.006665, 0.000773 
0.001853, -0.006817, 0.000790 
0.001896, -0.006972, 0.000808 
0.001938, -0.007128, 0.000826 
0.001981, -0.007285, 0.000845 
0.002023, -0.007441, 0.000863 
0.002065, -0.007596, 0.000881 
0.002109, -0.007755, 0.000899 
0.002150, -0.007907, 0.000917 
0.002192, -0.008064, 0.000935 
0.002235, -0.008222, 0.000953 
0.002277, -0.008376, 0.000971 
0.002320, -0.008535, 0.000989 
0.002361, -0.008685, 0.001007 
0.002404, -0.008841, 0.001025 
0.002446, -0.008997, 0.001043 
0.002489, -0.009153, 0.001061 
0.002531, -0.009309, 0.001079 
0.002685, -0.012862, 0.000915 
0.002686, -0.012868, 0.000916 
0.002713, -0.013008, 0.000924 
0.002757, -0.013241, 0.000937 
0.002801, -0.013474, 0.000950 
0.002846, -0.013714, 0.000964 
0.002888, -0.013935, 0.000976 
0.002931, -0.014167, 0.000990 
0.002975, -0.014396, 0.001003 
0.003018, -0.014627, 0.001016 
0.003062, -0.014859, 0.001029 
0.003106, -0.015092, 0.001042 
0.003149, -0.015322, 0.001055 
0.003193, -0.015554, 0.001069 
0.003237, -0.015783, 0.001082 
0.003280, -0.016015, 0.001095 
0.003324, -0.016248, 0.001108 
0.003367, -0.016477, 0.001121 
0.003411, -0.016708, 0.001135 
0.004575, -0.016339, 0.014715 
0.004578, -0.016350, 0.014732 
0.004645, -0.016550, 0.015058 
0.004717, -0.016768, 0.015415 
0.004784, -0.016971, 0.015745 
0.004847, -0.017162, 0.016057 
0.004915, -0.017365, 0.016388 
0.004983, -0.017570, 0.016723 
0.005051, -0.017775, 0.017057 
0.005118, -0.017977, 0.017387 
0.005186, -0.018182, 0.017722 
0.005253, -0.018384, 0.018051 
0.005321, -0.018589, 0.018385 
0.005388, -0.018793, 0.018718 
0.005456, -0.018997, 0.019050 
0.005523, -0.019200, 0.019382 
0.005591, -0.019405, 0.019716 
0.005659, -0.019610, 0.020051 
0.005727, -0.019815, 0.020386 
0.009584, -0.019193, 0.006797 
0.009593, -0.019203, 0.006796 
0.009746, -0.019377, 0.006786 
0.009905, -0.019559, 0.006776 
0.010061, -0.019736, 0.006766 
