x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.003306, -0.000037, -0.000441 
0.003344, -0.000038, -0.000446 
0.003481, -0.000039, -0.000465 
0.003616, -0.000041, -0.000483 
0.003753, -0.000042, -0.000501 
0.003890, -0.000044, -0.000519 
0.004025, -0.000045, -0.000537 
0.004160, -0.000047, -0.000555 
0.004296, -0.000049, -0.000574 
0.004433, -0.000050, -0.000592 
0.004569, -0.000052, -0.000610 
0.004704, -0.000053, -0.000628 
0.004843, -0.000055, -0.000647 
0.004977, -0.000056, -0.000665 
0.005112, -0.000058, -0.000683 
0.005248, -0.000059, -0.000701 
0.005384, -0.000061, -0.000719 
0.005522, -0.000062, -0.000737 
0.005765, -0.000065, -0.000770 
0.005859, -0.000066, -0.000782 
0.005928, -0.000067, -0.000792 
0.006064, -0.000069, -0.000810 
0.005278, -0.001639, -0.000840 
0.005324, -0.001668, -0.000849 
0.005422, -0.001730, -0.000867 
0.005521, -0.001793, -0.000886 
0.005619, -0.001855, -0.000904 
0.005717, -0.001917, -0.000922 
0.005815, -0.001979, -0.000941 
0.005912, -0.002041, -0.000959 
0.006009, -0.002103, -0.000977 
0.006108, -0.002165, -0.000996 
0.006205, -0.002227, -0.001014 
0.006302, -0.002289, -0.001032 
0.006400, -0.002351, -0.001050 
0.006498, -0.002413, -0.001069 
0.006600, -0.002477, -0.001088 
0.006694, -0.002537, -0.001105 
0.006791, -0.002599, -0.001123 
0.006890, -0.002662, -0.001142 
0.006986, -0.002723, -0.001160 
0.008534, -0.001793, -0.000761 
0.008572, -0.001798, -0.000761 
0.008724, -0.001818, -0.000762 
0.008877, -0.001839, -0.000763 
0.009032, -0.001859, -0.000764 
0.009184, -0.001880, -0.000765 
0.009336, -0.001900, -0.000766 
0.009489, -0.001921, -0.000767 
0.009644, -0.001941, -0.000768 
0.009795, -0.001961, -0.000769 
0.009948, -0.001982, -0.000770 
0.010101, -0.002002, -0.000772 
0.010252, -0.002023, -0.000773 
0.010407, -0.002043, -0.000774 
0.010561, -0.002064, -0.000775 
0.010713, -0.002084, -0.000776 
0.010868, -0.002105, -0.000777 
0.011019, -0.002125, -0.000778 
0.011170, -0.002145, -0.000779 
0.011322, -0.002165, -0.000780 
