x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000925, -0.003000, 0.000444 
0.000943, -0.003058, 0.000452 
0.000969, -0.003143, 0.000465 
0.000989, -0.003208, 0.000475 
0.001012, -0.003284, 0.000486 
0.001036, -0.003359, 0.000497 
0.001059, -0.003434, 0.000508 
0.001082, -0.003511, 0.000519 
0.001106, -0.003586, 0.000530 
0.001129, -0.003660, 0.000541 
0.001152, -0.003735, 0.000553 
0.001175, -0.003811, 0.000564 
0.001198, -0.003886, 0.000575 
0.001222, -0.003962, 0.000586 
0.001245, -0.004037, 0.000597 
0.001268, -0.004113, 0.000608 
0.001291, -0.004188, 0.000620 
0.001314, -0.004262, 0.000631 
0.001338, -0.004338, 0.000642 
0.001361, -0.004414, 0.000653 
0.006805, 0.000256, 0.000676 
0.006807, 0.000257, 0.000676 
0.006884, 0.000277, 0.000682 
0.007035, 0.000317, 0.000693 
0.007186, 0.000357, 0.000704 
0.007340, 0.000398, 0.000715 
0.007489, 0.000437, 0.000726 
0.007641, 0.000478, 0.000737 
0.007792, 0.000518, 0.000748 
0.007942, 0.000558, 0.000759 
0.008094, 0.000598, 0.000770 
0.008245, 0.000638, 0.000781 
0.008398, 0.000679, 0.000792 
0.008550, 0.000719, 0.000803 
0.008700, 0.000759, 0.000814 
0.008852, 0.000799, 0.000826 
0.009001, 0.000839, 0.000836 
0.009152, 0.000879, 0.000847 
0.009306, 0.000920, 0.000859 
0.009456, 0.000959, 0.000870 
0.006620, -0.000512, 0.000463 
0.006621, -0.000512, 0.000463 
0.006683, -0.000510, 0.000464 
0.006759, -0.000507, 0.000464 
0.006835, -0.000504, 0.000465 
0.006911, -0.000501, 0.000466 
0.006988, -0.000498, 0.000467 
0.007064, -0.000495, 0.000467 
0.007140, -0.000492, 0.000468 
0.007214, -0.000489, 0.000469 
0.007290, -0.000486, 0.000470 
0.007367, -0.000483, 0.000470 
0.007443, -0.000480, 0.000471 
0.007518, -0.000477, 0.000472 
0.007595, -0.000474, 0.000473 
0.007670, -0.000471, 0.000474 
0.007746, -0.000468, 0.000474 
0.007821, -0.000465, 0.000475 
0.007898, -0.000462, 0.000476 
0.007974, -0.000459, 0.000477 
0.002988, 0.003360, -0.000050 
0.002986, 0.003362, -0.000051 
0.002984, 0.003368, -0.000051 
0.002938, 0.003459, -0.000063 
0.002893, 0.003551, -0.000074 
0.002847, 0.003643, -0.000086 
0.002801, 0.003736, -0.000098 
0.002755, 0.003828, -0.000109 
0.002709, 0.003919, -0.000121 
0.002664, 0.004012, -0.000132 
0.002618, 0.004103, -0.000144 
0.002572, 0.004196, -0.000156 
0.002526, 0.004287, -0.000167 
0.002479, 0.004382, -0.000179 
0.002435, 0.004470, -0.000190 
0.002389, 0.004563, -0.000202 
0.002343, 0.004655, -0.000214 
0.002298, 0.004747, -0.000225 
