x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.003065, 0.002406, 0.000610 
0.003067, 0.002408, 0.000610 
0.003141, 0.002466, 0.000625 
0.007974, 0.001624, 0.000182 
0.008017, 0.001627, 0.000181 
0.008288, 0.001646, 0.000176 
0.008559, 0.001664, 0.000171 
0.008831, 0.001683, 0.000166 
0.009104, 0.001701, 0.000161 
0.009375, 0.001720, 0.000157 
0.009647, 0.001739, 0.000152 
0.009919, 0.001757, 0.000147 
0.010191, 0.001776, 0.000142 
0.010462, 0.001794, 0.000137 
0.010734, 0.001813, 0.000132 
0.011009, 0.001832, 0.000127 
0.011278, 0.001850, 0.000122 
0.011551, 0.001869, 0.000117 
0.011823, 0.001888, 0.000112 
0.012094, 0.001906, 0.000107 
0.012364, 0.001925, 0.000102 
0.012635, 0.001943, 0.000097 
0.012907, 0.001962, 0.000092 
0.015917, 0.003030, 0.000278 
0.015936, 0.003033, 0.000278 
0.016311, 0.003095, 0.000281 
0.016689, 0.003157, 0.000284 
0.017065, 0.003220, 0.000288 
0.017437, 0.003281, 0.000291 
0.017814, 0.003343, 0.000294 
0.018191, 0.003405, 0.000297 
0.018564, 0.003467, 0.000301 
0.018946, 0.003530, 0.000304 
0.019322, 0.003592, 0.000307 
0.019700, 0.003655, 0.000310 
0.020071, 0.003716, 0.000314 
0.020449, 0.003778, 0.000317 
0.020824, 0.003840, 0.000320 
0.021203, 0.003903, 0.000324 
0.021577, 0.003964, 0.000327 
0.021955, 0.004027, 0.000330 
0.022325, 0.004088, 0.000333 
0.022700, 0.004150, 0.000337 
0.023078, 0.004212, 0.000340 
0.024896, 0.003178, -0.000317 
0.025332, 0.003194, -0.000342 
0.025772, 0.003209, -0.000367 
0.026210, 0.003225, -0.000391 
0.026647, 0.003241, -0.000416 
0.027084, 0.003256, -0.000441 
0.027521, 0.003272, -0.000465 
0.027958, 0.003287, -0.000490 
0.028396, 0.003303, -0.000515 
0.028834, 0.003319, -0.000540 
0.029271, 0.003334, -0.000564 
0.029707, 0.003350, -0.000589 
0.030149, 0.003366, -0.000614 
0.030583, 0.003381, -0.000639 
0.031020, 0.003397, -0.000663 
0.031457, 0.003412, -0.000688 
0.031900, 0.003428, -0.000713 
0.032328, 0.003444, -0.000737 
0.032763, 0.003459, -0.000762 
0.033203, 0.003475, -0.000787 
0.037117, 0.001195, -0.000014 
0.037514, 0.001140, -0.000007 
0.038095, 0.001058, 0.000002 
0.038670, 0.000977, 0.000011 
0.039247, 0.000896, 0.000021 
0.039824, 0.000814, 0.000030 
