x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.000091, -0.000238, 0.008107 
-0.000093, -0.000244, 0.008311 
-0.000096, -0.000253, 0.008615 
-0.000100, -0.000262, 0.008919 
-0.000103, -0.000271, 0.009224 
-0.000107, -0.000280, 0.009524 
-0.000110, -0.000289, 0.009829 
-0.000113, -0.000297, 0.010132 
-0.000117, -0.000306, 0.010436 
-0.000120, -0.000315, 0.010739 
-0.000124, -0.000324, 0.011042 
-0.000127, -0.000333, 0.011346 
-0.000130, -0.000342, 0.011649 
-0.000134, -0.000351, 0.011952 
-0.000137, -0.000360, 0.012255 
-0.000141, -0.000369, 0.012557 
-0.000144, -0.000378, 0.012861 
-0.000147, -0.000387, 0.013167 
-0.000151, -0.000395, 0.013471 
-0.000169, -0.001380, 0.006142 
-0.000173, -0.001427, 0.006142 
-0.000177, -0.001475, 0.006143 
-0.000181, -0.001523, 0.006144 
-0.000185, -0.001570, 0.006145 
-0.000189, -0.001618, 0.006146 
-0.000193, -0.001665, 0.006147 
-0.000201, -0.001760, 0.006148 
-0.000201, -0.001761, 0.006148 
-0.000206, -0.001824, 0.006149 
-0.000211, -0.001889, 0.006150 
-0.000216, -0.001939, 0.006151 
-0.000223, -0.002022, 0.006153 
-0.000226, -0.002061, 0.006153 
-0.000226, -0.002062, 0.006153 
-0.000244, -0.002281, 0.006157 
-0.000244, -0.002282, 0.006157 
-0.000250, -0.002349, 0.006158 
-0.000044, -0.003421, 0.006004 
-0.000037, -0.003573, 0.005995 
-0.000033, -0.003643, 0.005991 
-0.000025, -0.003828, 0.005980 
-0.000025, -0.003830, 0.005980 
-0.000024, -0.003847, 0.005979 
-0.000020, -0.003934, 0.005974 
-0.000010, -0.004142, 0.005962 
-0.000010, -0.004143, 0.005962 
-0.000008, -0.004202, 0.005958 
-0.000002, -0.004322, 0.005951 
0.000006, -0.004498, 0.005941 
0.000011, -0.004603, 0.005935 
0.000011, -0.004605, 0.005935 
0.000012, -0.004632, 0.005933 
0.000016, -0.004719, 0.005928 
0.000020, -0.004807, 0.005923 
