x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.002634, -0.000711, 0.000600 
0.002665, -0.000719, 0.000608 
0.002773, -0.000748, 0.000632 
0.002881, -0.000777, 0.000657 
0.002989, -0.000806, 0.000681 
0.003097, -0.000836, 0.000706 
0.003203, -0.000864, 0.000730 
0.003313, -0.000894, 0.000755 
0.003419, -0.000922, 0.000780 
0.003527, -0.000951, 0.000804 
0.003635, -0.000981, 0.000829 
0.003742, -0.001010, 0.000853 
0.003850, -0.001039, 0.000878 
0.003959, -0.001068, 0.000903 
0.004066, -0.001097, 0.000927 
0.004174, -0.001126, 0.000952 
0.004281, -0.001155, 0.000976 
0.004389, -0.001184, 0.001001 
0.004527, -0.001221, 0.001032 
0.004604, -0.001242, 0.001050 
0.003376, -0.001617, 0.001708 
0.003422, -0.001656, 0.001754 
0.003473, -0.001700, 0.001806 
0.003524, -0.001743, 0.001857 
0.003575, -0.001787, 0.001908 
0.003625, -0.001831, 0.001960 
0.003677, -0.001874, 0.002011 
0.003727, -0.001918, 0.002062 
0.003778, -0.001961, 0.002113 
0.003829, -0.002005, 0.002165 
0.003880, -0.002048, 0.002216 
0.003930, -0.002092, 0.002267 
0.003981, -0.002135, 0.002318 
0.004032, -0.002179, 0.002370 
0.004083, -0.002223, 0.002421 
0.004134, -0.002266, 0.002472 
0.004184, -0.002310, 0.002523 
0.004235, -0.002353, 0.002575 
0.004286, -0.002397, 0.002626 
0.004337, -0.002440, 0.002677 
0.004387, -0.002484, 0.002728 
0.004439, -0.002528, 0.002780 
0.003774, -0.003009, 0.003106 
0.003797, -0.003071, 0.003168 
0.003819, -0.003131, 0.003230 
0.003842, -0.003192, 0.003293 
0.003864, -0.003253, 0.003354 
0.003887, -0.003313, 0.003416 
0.003910, -0.003374, 0.003478 
0.003932, -0.003435, 0.003541 
0.003955, -0.003496, 0.003602 
0.003978, -0.003557, 0.003665 
0.004000, -0.003617, 0.003727 
0.004023, -0.003678, 0.003789 
0.004045, -0.003739, 0.003851 
0.004068, -0.003800, 0.003913 
0.004091, -0.003861, 0.003975 
0.004113, -0.003922, 0.004037 
0.004136, -0.003983, 0.004099 
0.004159, -0.004043, 0.004161 
0.004297, -0.005894, 0.003998 
