x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.003162, 0.001596, 0.000816 
-0.003227, 0.001629, 0.000832 
-0.003228, 0.001630, 0.000833 
-0.003236, 0.001634, 0.000835 
-0.003346, 0.001689, 0.000863 
-0.003371, 0.001701, 0.000869 
-0.003492, 0.001762, 0.000900 
-0.003505, 0.001769, 0.000904 
-0.003600, 0.001817, 0.000928 
-0.003641, 0.001838, 0.000939 
-0.003748, 0.001892, 0.000967 
-0.003773, 0.001905, 0.000973 
-0.003901, 0.001969, 0.001006 
-0.003907, 0.001972, 0.001008 
-0.004017, 0.002028, 0.001036 
-0.004042, 0.002040, 0.001042 
-0.004173, 0.002107, 0.001076 
-0.004175, 0.002107, 0.001077 
-0.004329, 0.002185, 0.001116 
-0.004382, 0.002212, 0.001130 
-0.004279, 0.003736, 0.001232 
-0.004288, 0.003751, 0.001235 
-0.004353, 0.003848, 0.001257 
-0.004486, 0.004049, 0.001302 
-0.004487, 0.004050, 0.001302 
-0.004524, 0.004106, 0.001315 
-0.004598, 0.004217, 0.001340 
-0.004646, 0.004290, 0.001356 
-0.004727, 0.004412, 0.001384 
-0.004759, 0.004461, 0.001395 
-0.004864, 0.004619, 0.001430 
-0.004877, 0.004638, 0.001435 
-0.004969, 0.004778, 0.001466 
-0.005007, 0.004835, 0.001479 
-0.005120, 0.005005, 0.001517 
-0.005155, 0.005058, 0.001529 
-0.005171, 0.005082, 0.001535 
