x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000981, 0.000810, -0.000095 
0.000986, 0.000814, -0.000096 
0.001005, 0.000830, -0.000097 
-0.000049, 0.000620, -0.000562 
-0.000050, 0.000621, -0.000563 
-0.000062, 0.000626, -0.000575 
-0.000075, 0.000632, -0.000587 
-0.000309, -0.000313, -0.000367 
-0.000310, -0.000315, -0.000367 
-0.000322, -0.000333, -0.000369 
-0.000335, -0.000353, -0.000371 
0.002443, -0.000102, 0.016421 
0.002447, -0.000102, 0.016442 
0.002507, -0.000107, 0.016848 
0.002568, -0.000112, 0.017260 
0.002629, -0.000117, 0.017673 
-0.002584, 0.003060, -0.007059 
-0.002597, 0.003070, -0.007109 
-0.002677, 0.003134, -0.007428 
-0.002767, 0.003207, -0.007787 
-0.003903, 0.005101, 0.000719 
-0.003916, 0.005115, 0.000719 
-0.003989, 0.005196, 0.000717 
-0.004069, 0.005284, 0.000715 
-0.005905, 0.006200, 0.000657 
-0.005926, 0.006217, 0.000657 
-0.005995, 0.006273, 0.000655 
-0.004068, 0.006495, 0.000459 
-0.004069, 0.006517, 0.000456 
-0.004070, 0.006540, 0.000453 
-0.004072, 0.006584, 0.000447 
-0.000707, 0.005557, 0.000381 
-0.000705, 0.005557, 0.000381 
-0.000622, 0.005557, 0.000376 
-0.000538, 0.005556, 0.000371 
-0.003146, 0.002996, 0.000249 
-0.003148, 0.002990, 0.000249 
-0.003166, 0.002930, 0.000243 
-0.003185, 0.002867, 0.000237 
-0.002615, 0.002205, -0.000055 
-0.002615, 0.002203, -0.000056 
-0.002611, 0.002151, -0.000066 
-0.002607, 0.002099, -0.000077 
-0.002604, 0.002046, -0.000088 
-0.002600, 0.001994, -0.000098 
-0.001825, 0.000627, 0.000159 
-0.001824, 0.000624, 0.000159 
-0.001804, 0.000562, 0.000159 
-0.001782, 0.000498, 0.000159 
-0.001761, 0.000434, 0.000160 
-0.002355, 0.001509, 0.000056 
-0.002355, 0.001509, 0.000055 
-0.002358, 0.001499, 0.000053 
-0.002360, 0.001488, 0.000051 
-0.003137, 0.001450, 0.000246 
-0.003144, 0.001447, 0.000248 
-0.003158, 0.001443, 0.000250 
-0.003179, 0.001436, 0.000254 
-0.003627, 0.000445, 0.000424 
-0.003630, 0.000442, 0.000425 
-0.003650, 0.000416, 0.000430 
-0.003673, 0.000387, 0.000436 
-0.003616, 0.001216, -0.000028 
-0.003617, 0.001217, -0.000029 
-0.003627, 0.001221, -0.000036 
-0.003638, 0.001227, -0.000045 
-0.003649, 0.001232, -0.000053 
-0.003267, 0.000850, -0.000352 
-0.003266, 0.000850, -0.000353 
-0.003263, 0.000844, -0.000364 
-0.003260, 0.000837, -0.000377 
-0.003256, 0.000830, -0.000389 
