x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000981, 0.000036, -0.000705 
0.000982, 0.000036, -0.000706 
0.001015, 0.000038, -0.000729 
0.001054, 0.000039, -0.000758 
0.001094, 0.000040, -0.000787 
0.001134, 0.000042, -0.000815 
0.001174, 0.000043, -0.000844 
0.001214, 0.000045, -0.000873 
0.001254, 0.000046, -0.000901 
0.001294, 0.000048, -0.000930 
0.001333, 0.000049, -0.000958 
0.001374, 0.000051, -0.000988 
0.001413, 0.000052, -0.001016 
0.001453, 0.000054, -0.001045 
0.001493, 0.000055, -0.001073 
0.001533, 0.000057, -0.001102 
0.001580, 0.000058, -0.001135 
0.001612, 0.000060, -0.001159 
0.001652, 0.000061, -0.001188 
0.001692, 0.000063, -0.001216 
0.001732, 0.000064, -0.001245 
0.002515, 0.000715, -0.001012 
0.002546, 0.000727, -0.001020 
0.002614, 0.000754, -0.001037 
0.002683, 0.000782, -0.001055 
0.002753, 0.000810, -0.001073 
0.002821, 0.000838, -0.001090 
0.002890, 0.000865, -0.001108 
0.002958, 0.000892, -0.001125 
0.003028, 0.000920, -0.001143 
0.003096, 0.000947, -0.001160 
0.003165, 0.000975, -0.001177 
0.003234, 0.001003, -0.001195 
0.003303, 0.001030, -0.001212 
0.003373, 0.001058, -0.001230 
0.003440, 0.001085, -0.001247 
0.003509, 0.001113, -0.001265 
0.003578, 0.001141, -0.001282 
0.003679, 0.001181, -0.001308 
0.003715, 0.001196, -0.001317 
0.003785, 0.001223, -0.001335 
0.003853, 0.001251, -0.001352 
0.003922, 0.001278, -0.001370 
0.005508, 0.003128, 0.014431 
0.005587, 0.003189, 0.014798 
0.005712, 0.003284, 0.015376 
0.005837, 0.003381, 0.015958 
0.005963, 0.003477, 0.016540 
0.006087, 0.003572, 0.017117 
0.006213, 0.003669, 0.017699 
0.006338, 0.003764, 0.018278 
0.006463, 0.003860, 0.018858 
0.006589, 0.003957, 0.019441 
0.006713, 0.004052, 0.020018 
0.006839, 0.004149, 0.020601 
0.006964, 0.004244, 0.021179 
0.007089, 0.004341, 0.021761 
0.007214, 0.004436, 0.022338 
0.007341, 0.004534, 0.022927 
0.007464, 0.004628, 0.023496 
