x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.002008, -0.003214, 0.147712 
0.002094, -0.003352, 0.154061 
0.002117, -0.003388, 0.155723 
0.002198, -0.003517, 0.161645 
0.002349, -0.003760, 0.172805 
0.002354, -0.003768, 0.173160 
0.002428, -0.003886, 0.178615 
0.002506, -0.004011, 0.184331 
0.002584, -0.004136, 0.190062 
0.002661, -0.004260, 0.195763 
0.002738, -0.004383, 0.201433 
0.002816, -0.004507, 0.207139 
0.002895, -0.004633, 0.212923 
0.002972, -0.004757, 0.218639 
0.003051, -0.004884, 0.224448 
0.003127, -0.005005, 0.230041 
0.003204, -0.005129, 0.235711 
0.003281, -0.005252, 0.241372 
0.003359, -0.005377, 0.247115 
0.003773, -0.005832, 0.114717 
0.003817, -0.005899, 0.114706 
0.003909, -0.006038, 0.114685 
0.003998, -0.006172, 0.114664 
0.004087, -0.006305, 0.114643 
0.004175, -0.006439, 0.114622 
0.004267, -0.006578, 0.114600 
0.004357, -0.006713, 0.114579 
0.004448, -0.006850, 0.114558 
0.004535, -0.006981, 0.114538 
0.004625, -0.007116, 0.114517 
0.004715, -0.007252, 0.114495 
0.004804, -0.007386, 0.114475 
0.004894, -0.007522, 0.114453 
0.004985, -0.007659, 0.114432 
0.005076, -0.007797, 0.114411 
0.005163, -0.007927, 0.114390 
0.005252, -0.008061, 0.114369 
0.005341, -0.008196, 0.114348 
0.005431, -0.008332, 0.114327 
0.006981, -0.007365, 0.114409 
0.006983, -0.007367, 0.114409 
0.007070, -0.007418, 0.114399 
0.007214, -0.007503, 0.114383 
0.007354, -0.007586, 0.114367 
0.007498, -0.007671, 0.114351 
0.007641, -0.007755, 0.114336 
0.007784, -0.007840, 0.114320 
0.007926, -0.007924, 0.114304 
0.008068, -0.008008, 0.114288 
0.008212, -0.008093, 0.114272 
0.008352, -0.008176, 0.114256 
0.008497, -0.008262, 0.114240 
0.008638, -0.008345, 0.114225 
0.008781, -0.008429, 0.114209 
0.008922, -0.008513, 0.114193 
0.009065, -0.008598, 0.114177 
0.009208, -0.008682, 0.114161 
0.009351, -0.008767, 0.114145 
0.009492, -0.008850, 0.114130 
0.009635, -0.008934, 0.114114 
0.009954, -0.006498, 0.113621 
0.010036, -0.006488, 0.113602 
