x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.004768, 0.001002, -0.000794 
0.004776, 0.001004, -0.000796 
0.004917, 0.001034, -0.000819 
0.005108, 0.001074, -0.000851 
0.005300, 0.001114, -0.000883 
0.005493, 0.001155, -0.000915 
0.005684, 0.001195, -0.000947 
0.005875, 0.001235, -0.000979 
0.006066, 0.001275, -0.001011 
0.006256, 0.001315, -0.001042 
0.006448, 0.001356, -0.001074 
0.006641, 0.001396, -0.001106 
0.006831, 0.001436, -0.001138 
0.007021, 0.001476, -0.001170 
0.007213, 0.001517, -0.001202 
0.007405, 0.001557, -0.001234 
0.007595, 0.001597, -0.001265 
0.007788, 0.001637, -0.001297 
0.007978, 0.001677, -0.001329 
0.008168, 0.001717, -0.001361 
0.008360, 0.001758, -0.001393 
0.008605, 0.001329, -0.001181 
0.008630, 0.001332, -0.001183 
0.008818, 0.001352, -0.001205 
0.009005, 0.001373, -0.001226 
0.009192, 0.001393, -0.001247 
0.009378, 0.001414, -0.001268 
0.009565, 0.001434, -0.001289 
0.009756, 0.001455, -0.001311 
0.009942, 0.001475, -0.001332 
0.010128, 0.001495, -0.001353 
0.010315, 0.001516, -0.001374 
0.010499, 0.001536, -0.001395 
0.010686, 0.001556, -0.001416 
0.010873, 0.001577, -0.001438 
0.011062, 0.001597, -0.001459 
0.011249, 0.001618, -0.001480 
0.011447, 0.001639, -0.001503 
0.011621, 0.001658, -0.001522 
0.011807, 0.001679, -0.001544 
0.011994, 0.001699, -0.001565 
0.011934, 0.001250, -0.000811 
0.012006, 0.001250, -0.000807 
0.012180, 0.001252, -0.000796 
0.012353, 0.001253, -0.000786 
0.012525, 0.001254, -0.000775 
0.012697, 0.001255, -0.000765 
0.012874, 0.001256, -0.000754 
0.013045, 0.001257, -0.000744 
0.013217, 0.001258, -0.000734 
0.013391, 0.001259, -0.000723 
0.013562, 0.001260, -0.000713 
0.013733, 0.001261, -0.000703 
0.013906, 0.001263, -0.000692 
0.014081, 0.001264, -0.000682 
0.014252, 0.001265, -0.000672 
0.014426, 0.001266, -0.000661 
0.014597, 0.001267, -0.000651 
0.014769, 0.001268, -0.000640 
0.014941, 0.001269, -0.000630 
0.015117, 0.001270, -0.000619 
