x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.001234, 0.004378, -0.001472 
0.001236, 0.004387, -0.001475 
0.001271, 0.004511, -0.001517 
0.001308, 0.004642, -0.001561 
0.001345, 0.004772, -0.001604 
0.001381, 0.004902, -0.001648 
0.001418, 0.005032, -0.001692 
0.001455, 0.005162, -0.001736 
0.001491, 0.005292, -0.001779 
0.001528, 0.005422, -0.001823 
0.001564, 0.005552, -0.001867 
0.001601, 0.005682, -0.001910 
0.001943, 0.004481, 0.005728 
0.001957, 0.004504, 0.005809 
0.002005, 0.004578, 0.006071 
0.002053, 0.004652, 0.006335 
0.002101, 0.004726, 0.006597 
0.002148, 0.004799, 0.006858 
0.002196, 0.004873, 0.007121 
0.002244, 0.004947, 0.007384 
0.002292, 0.005020, 0.007646 
0.002340, 0.005094, 0.007909 
0.002387, 0.005168, 0.008170 
0.002435, 0.005241, 0.008432 
0.002483, 0.005315, 0.008694 
0.002530, 0.005389, 0.008956 
0.002578, 0.005463, 0.009219 
0.002626, 0.005536, 0.009482 
0.002674, 0.005610, 0.009744 
0.002721, 0.005684, 0.010006 
0.002769, 0.005757, 0.010268 
0.002817, 0.005831, 0.010529 
0.001452, 0.005099, -0.004366 
0.001451, 0.005100, -0.004374 
0.001441, 0.005140, -0.004726 
0.001432, 0.005176, -0.005046 
0.001423, 0.005214, -0.005382 
0.001413, 0.005251, -0.005713 
0.001404, 0.005289, -0.006046 
0.001394, 0.005326, -0.006379 
0.001385, 0.005364, -0.006714 
0.001375, 0.005402, -0.007048 
0.001366, 0.005439, -0.007381 
0.001356, 0.005477, -0.007714 
0.001347, 0.005514, -0.008045 
0.001337, 0.005552, -0.008380 
0.001327, 0.005589, -0.008715 
0.001318, 0.005627, -0.009046 
0.001308, 0.005665, -0.009381 
0.001299, 0.005702, -0.009714 
0.001289, 0.005742, -0.010068 
0.001117, 0.004335, -0.002083 
0.001105, 0.004319, -0.002076 
0.001089, 0.004297, -0.002066 
0.001073, 0.004275, -0.002056 
0.001057, 0.004253, -0.002047 
0.001041, 0.004232, -0.002037 
0.001025, 0.004210, -0.002027 
0.001009, 0.004188, -0.002018 
0.000993, 0.004166, -0.002008 
0.000977, 0.004144, -0.001998 
0.000961, 0.004122, -0.001988 
