x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.005075, 0.002024, -0.000505 
-0.005280, 0.002105, -0.000525 
-0.005483, 0.002186, -0.000545 
-0.005686, 0.002267, -0.000566 
-0.005891, 0.002349, -0.000586 
-0.006094, 0.002430, -0.000606 
-0.006298, 0.002511, -0.000626 
-0.006501, 0.002592, -0.000647 
-0.006705, 0.002674, -0.000667 
-0.006909, 0.002755, -0.000687 
-0.007113, 0.002836, -0.000707 
-0.007317, 0.002917, -0.000728 
-0.007520, 0.002998, -0.000748 
-0.007723, 0.003080, -0.000768 
-0.007926, 0.003161, -0.000788 
-0.008130, 0.003242, -0.000809 
-0.008335, 0.003323, -0.000829 
-0.008538, 0.003404, -0.000849 
-0.007302, 0.005564, -0.000901 
-0.007384, 0.005664, -0.000913 
-0.007522, 0.005834, -0.000935 
-0.007660, 0.006005, -0.000956 
-0.007798, 0.006174, -0.000977 
-0.007936, 0.006344, -0.000999 
-0.008074, 0.006513, -0.001020 
-0.008212, 0.006683, -0.001041 
-0.008350, 0.006853, -0.001062 
-0.008488, 0.007023, -0.001084 
-0.008625, 0.007191, -0.001105 
-0.008764, 0.007362, -0.001126 
-0.008901, 0.007531, -0.001147 
-0.009039, 0.007701, -0.001169 
-0.009177, 0.007870, -0.001190 
-0.009315, 0.008039, -0.001211 
-0.009453, 0.008209, -0.001232 
-0.009590, 0.008378, -0.001253 
-0.009729, 0.008548, -0.001275 
-0.009866, 0.008718, -0.001296 
-0.010004, 0.008887, -0.001317 
-0.010142, 0.009057, -0.001339 
-0.008885, 0.009988, 0.211777 
-0.008892, 0.010006, 0.212523 
-0.008901, 0.010030, 0.213549 
-0.008977, 0.010217, 0.221632 
-0.009053, 0.010405, 0.229761 
-0.009128, 0.010591, 0.237794 
-0.009204, 0.010779, 0.245871 
-0.009280, 0.010966, 0.253956 
-0.009355, 0.011153, 0.262024 
-0.009431, 0.011340, 0.270101 
-0.009506, 0.011527, 0.278162 
-0.009582, 0.011714, 0.286245 
-0.009659, 0.011905, 0.294472 
-0.009733, 0.012088, 0.302368 
-0.009809, 0.012275, 0.310451 
-0.009889, 0.012474, 0.319039 
