x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.010583, -0.004170, 0.000437 
-0.010602, -0.004178, 0.000437 
-0.010843, -0.004273, 0.000447 
-0.011101, -0.004375, 0.000458 
-0.011350, -0.004473, 0.000468 
-0.022934, -0.007493, 0.059924 
-0.023053, -0.007530, 0.060324 
-0.023377, -0.007630, 0.061408 
-0.023809, -0.007762, 0.062856 
-0.027471, -0.010132, 0.027645 
-0.027488, -0.010139, 0.027643 
-0.027811, -0.010267, 0.027603 
-0.028139, -0.010398, 0.027562 
-0.033475, -0.012525, 0.026893 
-0.033532, -0.012547, 0.026886 
-0.033821, -0.012662, 0.026850 
-0.034143, -0.012791, 0.026809 
-0.034471, -0.012921, 0.026768 
-0.040173, -0.015193, 0.026053 
-0.040327, -0.015255, 0.026034 
-0.040513, -0.015329, 0.026011 
-0.040839, -0.015459, 0.025970 
-0.041172, -0.015591, 0.025928 
-0.046575, -0.017745, 0.025251 
-0.046593, -0.017752, 0.025249 
-0.046912, -0.017879, 0.025209 
-0.047243, -0.018011, 0.025167 
-0.047568, -0.018140, 0.025127 
-0.047896, -0.018271, 0.025085 
-0.053211, -0.020389, 0.024419 
-0.053221, -0.020393, 0.024418 
-0.053549, -0.020524, 0.024377 
-0.053876, -0.020654, 0.024336 
-0.054205, -0.020785, 0.024295 
-0.054531, -0.020915, 0.024254 
-0.059766, -0.023001, 0.023598 
-0.059810, -0.023018, 0.023592 
-0.060110, -0.023138, 0.023555 
-0.060433, -0.023266, 0.023514 
-0.060761, -0.023397, 0.023473 
-0.061088, -0.023527, 0.023432 
-0.066462, -0.025669, 0.022758 
-0.066495, -0.025682, 0.022754 
-0.066804, -0.025805, 0.022716 
-0.067132, -0.025936, 0.022674 
-0.067458, -0.026066, 0.022634 
-0.067785, -0.026196, 0.022593 
-0.072829, -0.028206, 0.021960 
-0.072845, -0.028212, 0.021958 
-0.073170, -0.028342, 0.021918 
-0.073497, -0.028472, 0.021877 
-0.073824, -0.028602, 0.021836 
-0.074151, -0.028733, 0.021795 
-0.079530, -0.030876, 0.021121 
-0.079565, -0.030890, 0.021116 
-0.079870, -0.031011, 0.021078 
-0.080197, -0.031142, 0.021037 
-0.080524, -0.031272, 0.020996 
-0.080852, -0.031403, 0.020955 
-0.086065, -0.033480, 0.020302 
-0.086088, -0.033489, 0.020299 
-0.086403, -0.033615, 0.020259 
-0.086731, -0.033745, 0.020218 
-0.087058, -0.033876, 0.020177 
-0.087386, -0.034006, 0.020136 
-0.087716, -0.034138, 0.020094 
-0.092612, -0.036089, 0.019481 
-0.092618, -0.036091, 0.019480 
-0.092949, -0.036223, 0.019439 
-0.093277, -0.036354, 0.019398 
-0.093608, -0.036486, 0.019356 
