x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000136, 0.003518, 0.000083 
0.000137, 0.003547, 0.000084 
0.000142, 0.003690, 0.000087 
0.000148, 0.003831, 0.000090 
0.000153, 0.003974, 0.000094 
0.000159, 0.004119, 0.000097 
0.000164, 0.004259, 0.000100 
0.000170, 0.004400, 0.000104 
0.000175, 0.004544, 0.000107 
0.000181, 0.004685, 0.000111 
0.000186, 0.004828, 0.000114 
0.000192, 0.004970, 0.000117 
0.000197, 0.005112, 0.000121 
0.000203, 0.005255, 0.000124 
0.000208, 0.005396, 0.000127 
0.000213, 0.005536, 0.000131 
0.000219, 0.005680, 0.000134 
0.000225, 0.005822, 0.000137 
0.000230, 0.005963, 0.000141 
0.000235, 0.006104, 0.000144 
0.000241, 0.006247, 0.000147 
0.000886, 0.007904, 0.000402 
0.000909, 0.008057, 0.000412 
0.000940, 0.008258, 0.000425 
0.000971, 0.008461, 0.000438 
0.001002, 0.008661, 0.000452 
0.001033, 0.008862, 0.000465 
0.001064, 0.009063, 0.000478 
0.001095, 0.009266, 0.000492 
0.001127, 0.009472, 0.000505 
0.001157, 0.009670, 0.000519 
0.001188, 0.009870, 0.000532 
0.001219, 0.010070, 0.000545 
0.001250, 0.010270, 0.000558 
0.001281, 0.010475, 0.000572 
0.001312, 0.010677, 0.000585 
0.001343, 0.010875, 0.000599 
0.001374, 0.011076, 0.000612 
0.001405, 0.011277, 0.000625 
0.001436, 0.011478, 0.000638 
0.000058, 0.010413, 0.000570 
0.000053, 0.010441, 0.000572 
0.000025, 0.010585, 0.000582 
-0.000003, 0.010727, 0.000591 
-0.000030, 0.010869, 0.000601 
-0.000058, 0.011011, 0.000610 
-0.000086, 0.011157, 0.000620 
-0.000114, 0.011299, 0.000630 
-0.000142, 0.011442, 0.000639 
-0.000170, 0.011585, 0.000649 
-0.000197, 0.011726, 0.000658 
-0.000225, 0.011869, 0.000668 
-0.000252, 0.012011, 0.000677 
-0.000280, 0.012154, 0.000687 
-0.000308, 0.012299, 0.000697 
-0.000336, 0.012442, 0.000706 
-0.000364, 0.012583, 0.000716 
-0.000391, 0.012725, 0.000725 
-0.000419, 0.012868, 0.000735 
