x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.001293, 0.000707, 0.000225 
-0.001311, 0.000716, 0.000229 
-0.001364, 0.000746, 0.000238 
-0.001417, 0.000775, 0.000247 
-0.001470, 0.000804, 0.000256 
-0.001524, 0.000833, 0.000266 
-0.001577, 0.000862, 0.000275 
-0.001630, 0.000891, 0.000284 
-0.001684, 0.000920, 0.000294 
-0.001736, 0.000949, 0.000303 
-0.001789, 0.000978, 0.000312 
-0.001842, 0.001007, 0.000321 
-0.001895, 0.001036, 0.000330 
-0.001949, 0.001065, 0.000340 
-0.002001, 0.001094, 0.000349 
-0.002055, 0.001123, 0.000358 
-0.002108, 0.001152, 0.000368 
-0.002160, 0.001181, 0.000377 
-0.002213, 0.001210, 0.000386 
-0.002267, 0.001239, 0.000395 
-0.002320, 0.001268, 0.000405 
-0.001056, 0.002867, 0.000277 
-0.001055, 0.002959, 0.000280 
-0.001055, 0.003051, 0.000284 
-0.001054, 0.003145, 0.000288 
-0.001053, 0.003238, 0.000291 
-0.001053, 0.003331, 0.000295 
-0.001052, 0.003425, 0.000299 
-0.001051, 0.003542, 0.000303 
-0.001051, 0.003610, 0.000306 
-0.001050, 0.003702, 0.000310 
-0.001050, 0.003796, 0.000313 
-0.001049, 0.003889, 0.000317 
-0.001048, 0.003983, 0.000321 
-0.001048, 0.004076, 0.000324 
-0.001047, 0.004168, 0.000328 
-0.001047, 0.004260, 0.000332 
-0.001046, 0.004353, 0.000335 
-0.001045, 0.004446, 0.000339 
-0.001045, 0.004539, 0.000343 
-0.001044, 0.004632, 0.000346 
-0.000929, 0.004235, 0.000091 
-0.000926, 0.004274, 0.000087 
-0.000921, 0.004341, 0.000081 
-0.000916, 0.004412, 0.000074 
-0.000910, 0.004483, 0.000067 
-0.000905, 0.004556, 0.000060 
-0.000900, 0.004626, 0.000054 
-0.000895, 0.004697, 0.000047 
-0.000890, 0.004768, 0.000040 
-0.000884, 0.004839, 0.000033 
-0.000879, 0.004912, 0.000026 
-0.000874, 0.004983, 0.000020 
-0.000869, 0.005054, 0.000013 
-0.000863, 0.005125, 0.000006 
-0.000858, 0.005197, -0.000001 
