x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.000446, -0.002110, 0.000707 
-0.000446, -0.002111, 0.000708 
-0.000453, -0.002143, 0.000718 
-0.000459, -0.002172, 0.000728 
-0.000467, -0.002207, 0.000740 
-0.000474, -0.002242, 0.000752 
-0.000481, -0.002277, 0.000763 
-0.000489, -0.002313, 0.000775 
-0.000496, -0.002347, 0.000787 
-0.000503, -0.002381, 0.000798 
-0.000511, -0.002416, 0.000810 
-0.000518, -0.002451, 0.000822 
-0.000525, -0.002486, 0.000833 
-0.000533, -0.002521, 0.000845 
-0.000540, -0.002556, 0.000857 
-0.000548, -0.002591, 0.000869 
-0.000555, -0.002626, 0.000880 
-0.000562, -0.002660, 0.000892 
-0.000570, -0.002695, 0.000904 
-0.000577, -0.002730, 0.000915 
-0.000585, -0.002765, 0.000927 
-0.000592, -0.002800, 0.000939 
-0.000599, -0.002835, 0.000950 
-0.000606, -0.002869, 0.000962 
-0.000614, -0.002904, 0.000974 
-0.000621, -0.002939, 0.000985 
-0.000629, -0.002974, 0.000997 
-0.000636, -0.003009, 0.001009 
-0.000643, -0.003044, 0.001020 
-0.000651, -0.003078, 0.001032 
-0.000658, -0.003114, 0.001044 
-0.000666, -0.003149, 0.001055 
-0.000673, -0.003184, 0.001067 
-0.000680, -0.003219, 0.001079 
-0.000688, -0.003253, 0.001090 
-0.000695, -0.003288, 0.001102 
-0.000702, -0.003323, 0.001114 
-0.000710, -0.003358, 0.001126 
-0.000717, -0.003393, 0.001137 
-0.000724, -0.003427, 0.001149 
-0.000732, -0.003462, 0.001161 
0.001716, -0.001552, 0.000611 
0.001730, -0.001554, 0.000612 
0.001763, -0.001557, 0.000615 
0.001795, -0.001560, 0.000617 
0.001827, -0.001563, 0.000620 
0.001860, -0.001566, 0.000622 
0.001892, -0.001570, 0.000625 
0.001924, -0.001573, 0.000627 
0.001956, -0.001576, 0.000630 
0.001989, -0.001579, 0.000632 
0.002022, -0.001582, 0.000635 
0.002054, -0.001586, 0.000637 
0.002085, -0.001589, 0.000640 
