x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.006782, 0.001298, 0.001532 
0.008782, -0.001139, 0.002462 
0.008790, -0.001141, 0.002464 
0.008930, -0.001180, 0.002507 
0.009074, -0.001220, 0.002551 
0.009219, -0.001259, 0.002595 
0.008099, -0.002166, 0.001668 
0.008125, -0.002186, 0.001670 
0.008158, -0.002212, 0.001672 
0.007640, -0.001753, 0.001094 
0.007642, -0.001754, 0.001092 
0.007660, -0.001767, 0.001082 
0.007680, -0.001781, 0.001070 
0.006293, 0.000393, 0.000621 
0.006292, 0.000394, 0.000621 
0.006270, 0.000438, 0.000603 
0.006249, 0.000481, 0.000586 
0.005251, -0.001532, 0.000774 
0.005248, -0.001534, 0.000774 
0.005207, -0.001560, 0.000768 
0.005177, -0.001579, 0.000763 
0.005008, 0.000919, 0.000610 
0.005007, 0.000920, 0.000610 
0.004983, 0.000967, 0.000603 
0.004957, 0.001015, 0.000596 
0.007586, 0.001790, 0.000548 
0.007587, 0.001791, 0.000547 
0.007638, 0.001837, 0.000542 
0.007689, 0.001884, 0.000537 
0.007740, 0.001930, 0.000532 
0.010062, 0.002116, -0.000076 
0.010064, 0.002116, -0.000076 
0.010153, 0.002148, -0.000095 
0.010272, 0.002191, -0.000120 
0.010327, 0.002211, -0.000131 
0.010415, 0.002243, -0.000149 
0.009481, 0.000938, 0.001168 
0.009482, 0.000938, 0.001169 
0.009511, 0.000923, 0.001191 
0.009550, 0.000904, 0.001221 
0.009568, 0.000896, 0.001235 
0.006851, 0.000055, 0.001592 
0.006851, 0.000054, 0.001593 
0.006800, 0.000025, 0.001614 
0.006749, -0.000003, 0.001635 
0.006698, -0.000031, 0.001656 
0.009939, -0.001952, 0.000635 
0.009943, -0.001957, 0.000634 
0.009992, -0.002019, 0.000622 
0.010041, -0.002081, 0.000609 
0.010091, -0.002145, 0.000597 
0.007404, -0.002155, 0.000016 
0.007402, -0.002157, 0.000015 
0.007362, -0.002197, -0.000009 
0.007328, -0.002232, -0.000029 
0.007291, -0.002268, -0.000051 
0.002340, -0.001154, 0.000303 
0.002336, -0.001154, 0.000302 
0.002192, -0.001148, 0.000299 
0.002047, -0.001142, 0.000295 
0.001903, -0.001136, 0.000291 
-0.000263, -0.001044, 0.000234 
-0.000273, -0.001043, 0.000233 
-0.000414, -0.001037, 0.000230 
-0.000557, -0.001031, 0.000226 
-0.000702, -0.001025, 0.000222 
-0.000845, -0.001019, 0.000218 
-0.000990, -0.001013, 0.000214 
-0.001135, -0.001007, 0.000211 
-0.003151, -0.000921, 0.000157 
-0.003165, -0.000920, 0.000157 
-0.003301, -0.000915, 0.000153 
-0.003444, -0.000909, 0.000150 
-0.003590, -0.000902, 0.000146 
-0.003734, -0.000896, 0.000142 
