x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.002714, 0.004827, -0.000111 
-0.002732, 0.004858, -0.000112 
-0.002798, 0.004975, -0.000114 
-0.002863, 0.005092, -0.000117 
-0.002930, 0.005210, -0.000120 
-0.002996, 0.005328, -0.000123 
-0.003060, 0.005443, -0.000125 
-0.003126, 0.005560, -0.000128 
-0.003193, 0.005678, -0.000131 
-0.003259, 0.005795, -0.000133 
-0.003325, 0.005914, -0.000136 
-0.003390, 0.006028, -0.000139 
-0.003455, 0.006145, -0.000141 
-0.003521, 0.006262, -0.000144 
-0.003587, 0.006380, -0.000147 
-0.003654, 0.006499, -0.000149 
-0.003719, 0.006614, -0.000152 
-0.003785, 0.006732, -0.000155 
-0.003850, 0.006847, -0.000157 
-0.003916, 0.006965, -0.000160 
-0.006549, 0.004708, 0.001252 
-0.006552, 0.004709, 0.001253 
-0.006628, 0.004744, 0.001272 
-0.006753, 0.004801, 0.001303 
-0.006878, 0.004858, 0.001334 
-0.007003, 0.004915, 0.001365 
-0.007127, 0.004971, 0.001396 
-0.007253, 0.005029, 0.001427 
-0.007377, 0.005085, 0.001458 
-0.007504, 0.005143, 0.001490 
-0.007627, 0.005199, 0.001520 
-0.007750, 0.005255, 0.001551 
-0.007875, 0.005312, 0.001582 
-0.008000, 0.005369, 0.001613 
-0.008126, 0.005426, 0.001645 
-0.008250, 0.005482, 0.001675 
-0.008375, 0.005539, 0.001707 
-0.008499, 0.005595, 0.001738 
-0.008624, 0.005652, 0.001769 
-0.008750, 0.005710, 0.001800 
-0.007291, 0.000735, 0.002330 
-0.007293, 0.000734, 0.002331 
-0.007353, 0.000687, 0.002361 
-0.007436, 0.000623, 0.002403 
-0.007520, 0.000558, 0.002445 
-0.007604, 0.000493, 0.002487 
-0.007688, 0.000428, 0.002530 
-0.007770, 0.000364, 0.002571 
-0.007854, 0.000300, 0.002613 
-0.007938, 0.000235, 0.002655 
-0.008022, 0.000170, 0.002698 
-0.008103, 0.000106, 0.002739 
-0.008187, 0.000042, 0.002781 
-0.008272, -0.000024, 0.002824 
-0.008355, -0.000088, 0.002865 
-0.008438, -0.000153, 0.002907 
-0.008520, -0.000216, 0.002949 
-0.008604, -0.000281, 0.002991 
-0.008687, -0.000345, 0.003033 
-0.008772, -0.000411, 0.003076 
-0.005127, -0.001608, 0.001234 
-0.005126, -0.001622, 0.001233 
-0.005119, -0.001712, 0.001229 
-0.005111, -0.001802, 0.001225 
-0.005104, -0.001894, 0.001221 
