x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.004775, -0.001985, 0.000168 
-0.004928, -0.002049, 0.000174 
-0.005124, -0.002130, 0.000181 
-0.005316, -0.002210, 0.000188 
-0.005512, -0.002291, 0.000194 
-0.005703, -0.002371, 0.000201 
-0.005897, -0.002451, 0.000208 
-0.006091, -0.002532, 0.000215 
-0.006289, -0.002614, 0.000222 
-0.006480, -0.002694, 0.000229 
-0.006676, -0.002775, 0.000236 
-0.006868, -0.002855, 0.000242 
-0.007059, -0.002934, 0.000249 
-0.007251, -0.003014, 0.000256 
-0.007450, -0.003097, 0.000263 
-0.007641, -0.003176, 0.000270 
-0.007838, -0.003258, 0.000276 
-0.008025, -0.003336, 0.000283 
-0.008219, -0.003416, 0.000290 
-0.008413, -0.003497, 0.000297 
-0.008671, -0.002547, 0.000396 
-0.008745, -0.002562, 0.000400 
-0.008940, -0.002599, 0.000411 
-0.009131, -0.002636, 0.000421 
-0.009325, -0.002674, 0.000431 
-0.009513, -0.002711, 0.000442 
-0.009704, -0.002748, 0.000452 
-0.009897, -0.002785, 0.000462 
-0.010090, -0.002823, 0.000473 
-0.010279, -0.002859, 0.000483 
-0.010470, -0.002896, 0.000493 
-0.010662, -0.002934, 0.000504 
-0.010852, -0.002970, 0.000514 
-0.011043, -0.003008, 0.000525 
-0.011235, -0.003045, 0.000535 
-0.011426, -0.003082, 0.000545 
-0.011621, -0.003120, 0.000556 
-0.011807, -0.003156, 0.000566 
-0.011999, -0.003193, 0.000576 
-0.012190, -0.003230, 0.000587 
-0.012381, -0.003267, 0.000597 
-0.010443, -0.003647, 0.000226 
-0.010552, -0.003699, 0.000221 
-0.010658, -0.003750, 0.000216 
-0.010765, -0.003801, 0.000212 
-0.010870, -0.003851, 0.000207 
-0.010977, -0.003902, 0.000202 
-0.011087, -0.003954, 0.000197 
-0.011191, -0.004004, 0.000193 
-0.011298, -0.004055, 0.000188 
-0.011408, -0.004107, 0.000183 
-0.011510, -0.004155, 0.000178 
-0.011617, -0.004206, 0.000173 
-0.011723, -0.004257, 0.000169 
-0.011831, -0.004308, 0.000164 
-0.011938, -0.004359, 0.000159 
