x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.003466, 0.000667, -0.000167 
0.003468, 0.000667, -0.000167 
0.003523, 0.000678, -0.000169 
0.003606, 0.000693, -0.000173 
0.003688, 0.000709, -0.000177 
0.003771, 0.000725, -0.000181 
0.003853, 0.000741, -0.000185 
0.003936, 0.000757, -0.000189 
0.004018, 0.000773, -0.000193 
0.004100, 0.000788, -0.000197 
0.004183, 0.000804, -0.000201 
0.004265, 0.000820, -0.000205 
0.004348, 0.000836, -0.000209 
0.004430, 0.000852, -0.000213 
0.004513, 0.000868, -0.000217 
0.004595, 0.000884, -0.000221 
0.004677, 0.000899, -0.000225 
0.004759, 0.000915, -0.000229 
0.004842, 0.000931, -0.000233 
0.004925, 0.000947, -0.000237 
0.001021, -0.002480, 0.001916 
0.001021, -0.002481, 0.001917 
0.001009, -0.002531, 0.001953 
0.000993, -0.002598, 0.002000 
0.000977, -0.002666, 0.002049 
0.000962, -0.002732, 0.002096 
0.000946, -0.002800, 0.002145 
0.000930, -0.002867, 0.002193 
0.000914, -0.002934, 0.002240 
0.000899, -0.003002, 0.002288 
0.000883, -0.003069, 0.002336 
0.000867, -0.003136, 0.002384 
0.000851, -0.003204, 0.002432 
0.000836, -0.003271, 0.002480 
0.000820, -0.003338, 0.002528 
0.000804, -0.003406, 0.002576 
0.000788, -0.003473, 0.002624 
0.000773, -0.003540, 0.002672 
0.000757, -0.003608, 0.002720 
0.000741, -0.003675, 0.002768 
-0.001157, -0.002740, 0.002586 
-0.001216, -0.002781, 0.002626 
-0.001241, -0.002798, 0.002643 
-0.001323, -0.002854, 0.002699 
-0.001430, -0.002927, 0.002772 
-0.001431, -0.002928, 0.002772 
-0.001483, -0.002963, 0.002807 
-0.001544, -0.003005, 0.002849 
-0.001606, -0.003047, 0.002891 
-0.001667, -0.003089, 0.002932 
-0.001728, -0.003131, 0.002974 
-0.001789, -0.003173, 0.003015 
-0.001850, -0.003215, 0.003057 
-0.001911, -0.003256, 0.003098 
-0.001973, -0.003299, 0.003140 
-0.002034, -0.003340, 0.003182 
-0.002095, -0.003382, 0.003223 
-0.002158, -0.003425, 0.003266 
-0.002217, -0.003466, 0.003306 
-0.002279, -0.003508, 0.003348 
-0.002340, -0.003550, 0.003390 
-0.001949, 0.001556, 0.002772 
-0.001995, 0.001631, 0.002796 
-0.002045, 0.001713, 0.002822 
-0.002096, 0.001794, 0.002847 
-0.002146, 0.001876, 0.002873 
-0.002196, 0.001958, 0.002899 
-0.002246, 0.002040, 0.002924 
-0.002296, 0.002121, 0.002950 
-0.002347, 0.002203, 0.002976 
-0.002397, 0.002285, 0.003001 
-0.002447, 0.002366, 0.003027 
-0.002497, 0.002448, 0.003053 
-0.002547, 0.002529, 0.003078 
-0.002598, 0.002611, 0.003104 
-0.002648, 0.002693, 0.003130 
-0.002698, 0.002774, 0.003156 
-0.002748, 0.002856, 0.003181 
-0.002799, 0.002938, 0.003207 
-0.002849, 0.003019, 0.003233 
0.001801, 0.003318, 0.001102 
0.001808, 0.003327, 0.001100 
0.001872, 0.003413, 0.001073 
0.001935, 0.003497, 0.001047 
