x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.002541, -0.002351, -0.000930 
0.002543, -0.002353, -0.000931 
0.002564, -0.002372, -0.000939 
0.002605, -0.002410, -0.000954 
0.002646, -0.002448, -0.000969 
0.002687, -0.002486, -0.000984 
0.002727, -0.002523, -0.000999 
0.002768, -0.002561, -0.001013 
0.002809, -0.002599, -0.001028 
0.002849, -0.002636, -0.001043 
0.002890, -0.002674, -0.001058 
0.002931, -0.002712, -0.001073 
0.002972, -0.002750, -0.001088 
0.003013, -0.002787, -0.001103 
0.003053, -0.002824, -0.001118 
0.003094, -0.002862, -0.001133 
0.003134, -0.002900, -0.001147 
0.003175, -0.002937, -0.001162 
0.003216, -0.002975, -0.001177 
0.003257, -0.003013, -0.001192 
0.003297, -0.003050, -0.001207 
0.003338, -0.003088, -0.001222 
0.003379, -0.003126, -0.001237 
0.003419, -0.003163, -0.001252 
0.003460, -0.003201, -0.001267 
0.003501, -0.003239, -0.001282 
0.003542, -0.003277, -0.001297 
0.003583, -0.003315, -0.001312 
0.003623, -0.003352, -0.001326 
0.003664, -0.003389, -0.001341 
0.003712, -0.003434, -0.001359 
0.003745, -0.003465, -0.001371 
0.003786, -0.003503, -0.001386 
0.003827, -0.003540, -0.001401 
0.003867, -0.003578, -0.001416 
0.003908, -0.003616, -0.001431 
0.003949, -0.003653, -0.001446 
0.003990, -0.003691, -0.001461 
0.004030, -0.003729, -0.001475 
0.004071, -0.003766, -0.001490 
0.004112, -0.003804, -0.001505 
0.004152, -0.003842, -0.001520 
0.005361, -0.003538, -0.001793 
0.005393, -0.003555, -0.001804 
0.005452, -0.003587, -0.001823 
0.005511, -0.003619, -0.001841 
0.005570, -0.003651, -0.001860 
0.005629, -0.003683, -0.001879 
