x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.001898, 0.002875, 0.000373 
0.001915, 0.002901, 0.000376 
0.001993, 0.003018, 0.000392 
0.002070, 0.003135, 0.000407 
0.002148, 0.003253, 0.000422 
0.002226, 0.003371, 0.000437 
0.002302, 0.003486, 0.000452 
0.002379, 0.003603, 0.000467 
0.002456, 0.003719, 0.000482 
0.002533, 0.003836, 0.000498 
0.002611, 0.003955, 0.000513 
0.002687, 0.004069, 0.000528 
0.002765, 0.004187, 0.000543 
0.002843, 0.004305, 0.000559 
0.002919, 0.004421, 0.000573 
0.002997, 0.004539, 0.000589 
0.003073, 0.004654, 0.000604 
0.003151, 0.004772, 0.000619 
0.003228, 0.004889, 0.000634 
0.003305, 0.005005, 0.000649 
0.003382, 0.005122, 0.000665 
0.003025, 0.005830, 0.001096 
0.003076, 0.005949, 0.001123 
0.003135, 0.006091, 0.001155 
0.003194, 0.006229, 0.001187 
0.003254, 0.006372, 0.001219 
0.003313, 0.006512, 0.001251 
0.003372, 0.006650, 0.001283 
0.003431, 0.006790, 0.001314 
0.003490, 0.006931, 0.001346 
0.003550, 0.007072, 0.001378 
0.003609, 0.007211, 0.001410 
0.003668, 0.007351, 0.001442 
0.003727, 0.007490, 0.001474 
0.003786, 0.007629, 0.001505 
0.003847, 0.007773, 0.001538 
0.003905, 0.007913, 0.001570 
0.003964, 0.008052, 0.001602 
0.004023, 0.008191, 0.001633 
0.004082, 0.008330, 0.001665 
0.004141, 0.008470, 0.001697 
0.003773, 0.008259, 0.001718 
0.003815, 0.008384, 0.001750 
0.003857, 0.008510, 0.001781 
0.003898, 0.008635, 0.001812 
0.003940, 0.008761, 0.001844 
0.003981, 0.008886, 0.001875 
0.004023, 0.009011, 0.001906 
0.004065, 0.009137, 0.001938 
0.004107, 0.009264, 0.001970 
0.004149, 0.009391, 0.002001 
0.004190, 0.009516, 0.002033 
0.004232, 0.009640, 0.002064 
0.004274, 0.009766, 0.002095 
0.004317, 0.009898, 0.002128 
0.004357, 0.010018, 0.002158 
0.004399, 0.010143, 0.002190 
0.004441, 0.010270, 0.002222 
0.004482, 0.010393, 0.002252 
0.004524, 0.010519, 0.002284 
