x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.003053, 0.002387, 0.000037 
0.003070, 0.002401, 0.000037 
0.003129, 0.002447, 0.000038 
0.003202, 0.002504, 0.000039 
0.003857, 0.004170, 0.000435 
0.003865, 0.004180, 0.000436 
0.003940, 0.004275, 0.000449 
0.003975, 0.004319, 0.000455 
0.004061, 0.005938, 0.000891 
0.004067, 0.005953, 0.000894 
0.004097, 0.006021, 0.000907 
0.004132, 0.006102, 0.000924 
0.004735, 0.003820, 0.001229 
0.004735, 0.003820, 0.001229 
0.004771, 0.003809, 0.001247 
0.004804, 0.003798, 0.001263 
0.004839, 0.003788, 0.001280 
0.005433, 0.001945, 0.001424 
0.005435, 0.001942, 0.001424 
0.005469, 0.001892, 0.001437 
0.005503, 0.001840, 0.001450 
0.005539, 0.001787, 0.001464 
0.005644, 0.002698, 0.000566 
0.005646, 0.002697, 0.000565 
0.005667, 0.002690, 0.000552 
0.005690, 0.002683, 0.000537 
0.007366, 0.004905, -0.000017 
0.007370, 0.004909, -0.000019 
0.007423, 0.004958, -0.000040 
0.007475, 0.005008, -0.000061 
0.006587, 0.003457, -0.000500 
0.006587, 0.003457, -0.000501 
0.006595, 0.003447, -0.000524 
0.006603, 0.003437, -0.000547 
0.006611, 0.003426, -0.000570 
0.004368, 0.003915, -0.001174 
0.004364, 0.003916, -0.001176 
0.004314, 0.003922, -0.001203 
0.004264, 0.003928, -0.001231 
0.002801, 0.004109, -0.000743 
0.002798, 0.004109, -0.000743 
0.002733, 0.004117, -0.000747 
0.002668, 0.004125, -0.000750 
0.002603, 0.004133, -0.000754 
0.003607, 0.005686, -0.000121 
0.003606, 0.005691, -0.000119 
0.003594, 0.005731, -0.000106 
0.003582, 0.005775, -0.000093 
0.003570, 0.005817, -0.000079 
0.004826, 0.004354, 0.000079 
0.004827, 0.004354, 0.000080 
0.004851, 0.004342, 0.000092 
0.004875, 0.004330, 0.000103 
0.004482, 0.000776, 0.000260 
0.004483, 0.000770, 0.000260 
0.004486, 0.000675, 0.000271 
0.004490, 0.000577, 0.000281 
0.004493, 0.000480, 0.000292 
0.004497, 0.000382, 0.000303 
0.002263, -0.000571, 0.000096 
0.002259, -0.000577, 0.000096 
0.002192, -0.000675, 0.000097 
0.002152, -0.000735, 0.000098 
0.002098, -0.000815, 0.000099 
0.002043, -0.000896, 0.000100 
0.002063, 0.000359, 0.000267 
0.002062, 0.000359, 0.000267 
0.002006, 0.000331, 0.000275 
0.001999, 0.000327, 0.000276 
0.001968, 0.000312, 0.000281 
0.003389, 0.003736, 0.000707 
0.003390, 0.003739, 0.000707 
0.003407, 0.003815, 0.000720 
0.003425, 0.003893, 0.000734 
0.003443, 0.003970, 0.000747 
0.005086, 0.004275, 0.000990 
