x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000229, -0.000813, 0.006981 
0.000238, -0.000846, 0.007267 
0.000248, -0.000880, 0.007561 
0.000257, -0.000914, 0.007856 
0.000267, -0.000949, 0.008152 
0.000277, -0.000983, 0.008449 
0.000286, -0.001018, 0.008746 
0.000296, -0.001052, 0.009041 
0.000306, -0.001087, 0.009336 
0.000315, -0.001121, 0.009632 
0.000325, -0.001156, 0.009928 
0.000335, -0.001190, 0.010224 
0.000345, -0.001225, 0.010522 
0.000354, -0.001259, 0.010817 
0.000364, -0.001294, 0.011114 
0.000374, -0.001328, 0.011409 
0.000383, -0.001363, 0.011705 
0.000393, -0.001397, 0.012000 
0.000403, -0.001431, 0.012295 
0.000412, -0.001466, 0.012591 
0.000594, -0.000796, 0.005882 
0.000611, -0.000800, 0.005878 
0.000628, -0.000804, 0.005874 
0.000645, -0.000809, 0.005870 
0.000663, -0.000813, 0.005867 
0.000680, -0.000817, 0.005863 
0.000697, -0.000822, 0.005859 
0.000714, -0.000826, 0.005855 
0.000731, -0.000830, 0.005852 
0.000748, -0.000835, 0.005848 
0.000765, -0.000839, 0.005844 
0.000782, -0.000843, 0.005840 
0.000799, -0.000848, 0.005837 
0.000816, -0.000852, 0.005833 
0.000833, -0.000856, 0.005829 
0.000850, -0.000861, 0.005825 
0.000867, -0.000865, 0.005822 
0.000884, -0.000869, 0.005818 
0.000901, -0.000874, 0.005814 
0.000931, -0.000881, 0.005808 
0.000935, -0.000882, 0.005807 
0.003863, 0.000092, -0.001530 
0.003987, 0.000125, -0.001807 
0.004046, 0.000141, -0.001940 
0.004223, 0.000187, -0.002336 
0.004314, 0.000211, -0.002537 
0.004484, 0.000256, -0.002917 
0.004581, 0.000282, -0.003136 
0.004725, 0.000319, -0.003457 
0.005065, 0.000409, -0.004216 
0.005069, 0.000410, -0.004225 
0.005116, 0.000422, -0.004330 
0.005250, 0.000457, -0.004629 
0.005511, 0.000526, -0.005212 
0.005541, 0.000534, -0.005281 
0.005696, 0.000575, -0.005626 
0.005785, 0.000598, -0.005825 
0.005990, 0.000652, -0.006283 
0.006052, 0.000669, -0.006422 
0.006187, 0.000704, -0.006722 
0.006320, 0.000739, -0.007020 
