x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.000563, -0.000404, 0.007535 
-0.000585, -0.000420, 0.007831 
-0.000607, -0.000436, 0.008128 
-0.000629, -0.000452, 0.008423 
-0.000651, -0.000468, 0.008718 
-0.000673, -0.000483, 0.009014 
-0.000695, -0.000499, 0.009310 
-0.000718, -0.000515, 0.009606 
-0.000740, -0.000531, 0.009902 
-0.000762, -0.000547, 0.010198 
-0.000785, -0.000563, 0.010504 
-0.000806, -0.000579, 0.010790 
-0.000828, -0.000595, 0.011085 
-0.000850, -0.000610, 0.011380 
-0.000872, -0.000626, 0.011675 
-0.000894, -0.000642, 0.011971 
-0.000916, -0.000658, 0.012267 
-0.000938, -0.000674, 0.012563 
-0.000960, -0.000690, 0.012858 
-0.001675, -0.001094, 0.005696 
-0.001698, -0.001108, 0.005691 
-0.001753, -0.001143, 0.005679 
-0.001797, -0.001171, 0.005669 
-0.001846, -0.001202, 0.005658 
-0.001896, -0.001233, 0.005647 
-0.001945, -0.001264, 0.005637 
-0.001995, -0.001295, 0.005626 
-0.002044, -0.001326, 0.005615 
-0.002094, -0.001358, 0.005604 
-0.002143, -0.001389, 0.005593 
-0.002193, -0.001420, 0.005582 
-0.002321, -0.001501, 0.005554 
-0.002322, -0.001501, 0.005554 
-0.002433, -0.001571, 0.005529 
-0.002541, -0.001639, 0.005506 
-0.002673, -0.001722, 0.005477 
0.002000, -0.005471, -0.001952 
0.002017, -0.005493, -0.001990 
0.002211, -0.005748, -0.002423 
0.002215, -0.005752, -0.002431 
0.002367, -0.005953, -0.002773 
0.002426, -0.006030, -0.002905 
0.002600, -0.006258, -0.003292 
0.002685, -0.006370, -0.003484 
0.002967, -0.006740, -0.004113 
0.002971, -0.006745, -0.004122 
0.003075, -0.006882, -0.004355 
0.003204, -0.007052, -0.004644 
0.003561, -0.007520, -0.005441 
0.003563, -0.007522, -0.005445 
0.003592, -0.007561, -0.005511 
0.003731, -0.007744, -0.005821 
0.004045, -0.008155, -0.006522 
0.004047, -0.008158, -0.006527 
0.004311, -0.008505, -0.007118 
0.007168, -0.008062, 0.000073 
