x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.005021, -0.001497, -0.000169 
0.007000, -0.002088, -0.000156 
0.007469, -0.002334, 0.000146 
0.008244, -0.002237, -0.000031 
0.008916, -0.002053, 0.000038 
0.008853, -0.001706, -0.000245 
0.014159, 0.000500, -0.000018 
0.020282, 0.004033, 0.005438 
0.035294, 0.007176, 0.004837 
0.035798, 0.007443, 0.012308 
0.040150, 0.008036, 0.010427 
0.042071, 0.008572, 0.009056 
0.043505, 0.008023, 0.007586 
0.046317, 0.006893, 0.006236 
0.046181, 0.006280, 0.007512 
0.046515, 0.005789, 0.010435 
0.046012, 0.005051, 0.008502 
0.041778, 0.006731, 0.012627 
0.036682, 0.006997, 0.008380 
0.033811, 0.006683, 0.008404 
0.032378, 0.006129, 0.008541 
0.031401, 0.005980, 0.008563 
0.031238, 0.005781, 0.008515 
0.030879, 0.005739, 0.008496 
0.030870, 0.006405, 0.008369 
0.030714, 0.006224, 0.008222 
0.033588, 0.005912, 0.008143 
0.042832, 0.004242, 0.005958 
0.049434, 0.004347, 0.015132 
0.056997, 0.003594, 0.023878 
0.062600, 0.000865, 0.015960 
0.066822, -0.000051, 0.016018 
0.069187, -0.001665, 0.016033 
0.069604, -0.003360, 0.016310 
0.070789, -0.005348, 0.016630 
0.076517, -0.008406, 0.009612 
0.072902, -0.007196, 0.019579 
0.068816, -0.006414, 0.012557 
0.062082, -0.004388, 0.008289 
0.058645, -0.003127, 0.008722 
0.056736, -0.000666, 0.008733 
0.054753, 0.000364, 0.008796 
0.055480, 0.000790, 0.018514 
0.054781, 0.001335, 0.017956 
0.077320, -0.007341, 0.017761 
0.081133, -0.011266, 0.008561 
0.087402, -0.016318, 0.030693 
0.089890, -0.018632, 0.018640 
0.093766, -0.022063, 0.026943 
0.095722, -0.025155, 0.025431 
0.097862, -0.027610, 0.033777 
0.098933, -0.030153, 0.022726 
0.097692, -0.031074, 0.021682 
0.102484, -0.034494, 0.028334 
0.097276, -0.030031, 0.023446 
0.092569, -0.025100, 0.024817 
0.089024, -0.021479, 0.024443 
0.083406, -0.018000, 0.014269 
0.079244, -0.015832, 0.014365 
0.075677, -0.014334, 0.014458 
0.073046, -0.012743, 0.014413 
0.071280, -0.010983, 0.014396 
0.069701, -0.010493, 0.014494 
0.068719, -0.009716, 0.014563 
0.072493, -0.009515, 0.014654 
0.083834, -0.021379, 0.024740 
0.098687, -0.030603, 0.025246 
0.127518, -0.072051, 0.067661 
0.156621, -0.115518, 0.065002 
0.182183, -0.160125, 0.058898 
0.201620, -0.196817, 0.063121 
0.245179, -0.281028, 0.091320 
0.257990, -0.314774, 0.116069 
0.269008, -0.347022, 0.100041 
0.276380, -0.374755, 0.097725 
0.283837, -0.404507, 0.081919 
0.283591, -0.428257, 0.086417 
0.283491, -0.448409, 0.099902 
0.281579, -0.463330, 0.083961 
0.278461, -0.477558, 0.078586 
0.268888, -0.505615, 0.101092 
0.518765, -0.519809, 0.846092 
0.518186, -0.522828, 0.840100 
0.509092, -0.526156, 0.822988 
0.507492, -0.521151, 0.822303 
0.507624, -0.511807, 0.827411 
0.497807, -0.510407, 0.827814 
0.488458, -0.505872, 0.832068 
0.480009, -0.500416, 0.826763 
0.450692, -0.484758, 0.834776 
0.438243, -0.470930, 0.838497 
0.420195, -0.454761, 0.845095 
0.402811, -0.436520, 0.849473 
0.384591, -0.415068, 0.853688 
0.361101, -0.393211, 0.836961 
0.340122, -0.369501, 0.851192 
0.318394, -0.345723, 0.855053 
0.295791, -0.314824, 0.889404 
0.244728, -0.249879, 0.897682 
0.220926, -0.216540, 0.911932 
0.196772, -0.184293, 0.926061 
0.172335, -0.147196, 0.953367 
0.150192, -0.109887, 0.937309 
0.131495, -0.068644, 0.962323 
0.109362, -0.033216, 0.976474 
0.104388, -0.017324, 0.969946 
0.099327, -0.002977, 0.976647 
0.090390, 0.034685, 0.971189 
0.088993, 0.051761, 0.968474 
0.086186, 0.070503, 1.001770 
0.086290, 0.090898, 1.003345 
0.086916, 0.109548, 0.985824 
0.087251, 0.128871, 1.018502 
0.087315, 0.134757, 1.021836 
0.088368, 0.139000, 1.019982 
0.088396, 0.139401, 1.023139 
0.087050, 0.136152, 1.022873 
0.086780, 0.133549, 1.022626 
0.085660, 0.131777, 1.022583 
0.086292, 0.130957, 1.022493 
0.085056, 0.131143, 1.022088 
0.086350, 0.131160, 1.021899 
0.086028, 0.129040, 1.011964 
0.085113, 0.128868, 1.022160 
0.084133, 0.128354, 1.021934 
0.084429, 0.128791, 1.021649 
0.083738, 0.128745, 1.021431 
0.085229, 0.127711, 1.011688 
0.085513, 0.126920, 1.012115 
0.084256, 0.127603, 1.021983 
0.086023, 0.130536, 1.012361 
0.086176, 0.136935, 1.023315 
0.085073, 0.140557, 1.021127 
0.084235, 0.138749, 1.022426 
0.084146, 0.134106, 1.015920 
-0.150080, 0.201070, 1.568456 
-0.149058, 0.199104, 1.568576 
-0.147503, 0.198641, 1.568677 
-0.148068, 0.197577, 1.568707 
-0.147922, 0.197558, 1.568763 
-0.146870, 0.197896, 1.568896 
-0.146785, 0.197961, 1.568886 
-0.146657, 0.198838, 1.568849 
-0.146470, 0.197249, 1.568943 
-0.146868, 0.197978, 1.568917 
-0.146529, 0.197902, 1.569133 
-0.146734, 0.197293, 1.569196 
-0.146500, 0.198178, 1.569289 
-0.146893, 0.199548, 1.569224 
-0.150372, 0.205123, 1.576054 
-0.152400, 0.208772, 1.573624 
-0.153886, 0.208793, 1.576141 
-0.153245, 0.204504, 1.576410 
-0.151125, 0.201369, 1.566511 
-0.149728, 0.200527, 1.566923 
-0.148318, 0.199014, 1.567352 
-0.147808, 0.199637, 1.567506 
-0.147754, 0.197889, 1.567676 
-0.147794, 0.197601, 1.567845 
-0.147601, 0.198761, 1.567974 
-0.148209, 0.198605, 1.568097 
-0.147727, 0.198150, 1.568336 
-0.147900, 0.198256, 1.568396 
-0.147981, 0.197979, 1.568470 
-0.148081, 0.198011, 1.568505 
