x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.001406, 0.000773, 0.000910 
-0.001437, 0.000790, 0.000930 
-0.001471, 0.000809, 0.000952 
-0.001505, 0.000828, 0.000974 
-0.001538, 0.000846, 0.000996 
-0.001572, 0.000865, 0.001018 
-0.001606, 0.000883, 0.001040 
-0.001640, 0.000902, 0.001061 
-0.001674, 0.000920, 0.001083 
-0.001707, 0.000939, 0.001105 
-0.001741, 0.000958, 0.001127 
-0.001775, 0.000976, 0.001149 
-0.001809, 0.000995, 0.001171 
-0.001842, 0.001013, 0.001193 
-0.001880, 0.001034, 0.001217 
-0.001909, 0.001050, 0.001236 
-0.001944, 0.001069, 0.001258 
-0.001977, 0.001087, 0.001280 
-0.002011, 0.001106, 0.001302 
-0.002047, 0.001126, 0.001325 
-0.000471, -0.000488, 0.000743 
-0.000471, -0.000489, 0.000743 
-0.000467, -0.000503, 0.000748 
-0.000464, -0.000516, 0.000752 
-0.000458, -0.000536, 0.000759 
-0.000453, -0.000557, 0.000766 
-0.000448, -0.000577, 0.000772 
-0.000442, -0.000598, 0.000779 
-0.000434, -0.000629, 0.000790 
-0.000432, -0.000639, 0.000793 
-0.000426, -0.000660, 0.000800 
-0.000421, -0.000680, 0.000807 
-0.000416, -0.000700, 0.000813 
-0.000410, -0.000721, 0.000820 
-0.000405, -0.000741, 0.000827 
-0.000400, -0.000762, 0.000834 
-0.000394, -0.000782, 0.000841 
-0.000389, -0.000805, 0.000848 
-0.000384, -0.000823, 0.000854 
-0.000378, -0.000844, 0.000861 
0.001514, -0.003127, 0.001664 
0.001527, -0.003146, 0.001670 
0.001577, -0.003221, 0.001696 
0.001628, -0.003295, 0.001722 
0.001678, -0.003369, 0.001748 
0.001729, -0.003443, 0.001773 
0.001779, -0.003518, 0.001799 
0.001830, -0.003592, 0.001825 
0.001880, -0.003666, 0.001851 
0.001931, -0.003741, 0.001877 
0.001981, -0.003815, 0.001902 
0.002031, -0.003889, 0.001928 
0.002081, -0.003963, 0.001954 
0.002132, -0.004038, 0.001979 
0.002182, -0.004112, 0.002005 
