x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.002006, -0.002057, -0.000147 
0.002037, -0.002089, -0.000149 
0.002119, -0.002173, -0.000155 
0.002201, -0.002257, -0.000161 
0.002283, -0.002342, -0.000167 
0.002365, -0.002425, -0.000173 
0.002448, -0.002510, -0.000179 
0.002531, -0.002595, -0.000185 
0.002612, -0.002679, -0.000191 
0.002695, -0.002763, -0.000197 
0.002775, -0.002846, -0.000203 
0.002858, -0.002931, -0.000209 
0.002939, -0.003014, -0.000215 
0.003022, -0.003099, -0.000221 
0.003104, -0.003183, -0.000227 
0.003186, -0.003267, -0.000233 
0.003269, -0.003352, -0.000239 
0.003350, -0.003436, -0.000245 
0.003431, -0.003519, -0.000251 
0.003513, -0.003602, -0.000257 
0.001971, -0.002391, -0.000145 
0.001977, -0.002404, -0.000146 
0.001990, -0.002433, -0.000147 
0.002003, -0.002461, -0.000148 
0.002016, -0.002490, -0.000149 
0.002030, -0.002519, -0.000150 
0.002043, -0.002548, -0.000151 
0.002056, -0.002577, -0.000152 
0.002069, -0.002605, -0.000153 
0.002082, -0.002634, -0.000154 
0.002095, -0.002662, -0.000155 
0.002108, -0.002691, -0.000156 
0.002121, -0.002719, -0.000157 
0.002134, -0.002748, -0.000158 
0.002147, -0.002777, -0.000159 
0.002160, -0.002806, -0.000160 
0.002173, -0.002834, -0.000161 
0.002186, -0.002863, -0.000162 
0.002199, -0.002891, -0.000163 
0.002212, -0.002920, -0.000164 
0.002225, -0.002949, -0.000165 
0.002449, -0.002224, -0.000078 
0.002466, -0.002222, -0.000076 
0.002488, -0.002220, -0.000073 
0.002509, -0.002218, -0.000071 
0.002531, -0.002216, -0.000068 
0.002552, -0.002213, -0.000066 
0.002574, -0.002211, -0.000063 
0.002595, -0.002209, -0.000060 
0.002617, -0.002207, -0.000058 
0.002638, -0.002205, -0.000055 
0.002660, -0.002203, -0.000053 
0.002681, -0.002201, -0.000050 
0.002703, -0.002199, -0.000048 
0.002724, -0.002197, -0.000045 
0.002746, -0.002194, -0.000042 
0.002767, -0.002192, -0.000040 
0.002789, -0.002190, -0.000037 
0.002810, -0.002188, -0.000035 
0.002832, -0.002186, -0.000032 
