x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.003162, -0.001498, 0.000052 
0.003284, -0.001556, 0.000054 
0.003408, -0.001614, 0.000056 
0.003533, -0.001674, 0.000058 
0.003658, -0.001733, 0.000060 
0.003783, -0.001792, 0.000062 
0.003907, -0.001851, 0.000064 
0.004031, -0.001910, 0.000066 
0.004155, -0.001968, 0.000068 
0.004280, -0.002028, 0.000070 
0.004404, -0.002086, 0.000072 
0.004529, -0.002145, 0.000074 
0.004653, -0.002204, 0.000076 
0.004778, -0.002263, 0.000078 
0.004902, -0.002322, 0.000080 
0.005027, -0.002381, 0.000082 
0.005152, -0.002440, 0.000085 
0.005276, -0.002499, 0.000087 
0.005400, -0.002558, 0.000089 
0.006557, -0.004566, -0.000160 
0.006587, -0.004591, -0.000162 
0.006749, -0.004726, -0.000170 
0.006911, -0.004861, -0.000178 
0.007072, -0.004996, -0.000186 
0.007234, -0.005131, -0.000194 
0.007395, -0.005265, -0.000202 
0.007557, -0.005400, -0.000210 
0.007719, -0.005536, -0.000218 
0.007880, -0.005670, -0.000226 
0.008042, -0.005805, -0.000234 
0.008204, -0.005941, -0.000242 
0.008367, -0.006076, -0.000250 
0.008528, -0.006211, -0.000259 
0.008689, -0.006345, -0.000267 
0.008851, -0.006480, -0.000275 
0.009014, -0.006616, -0.000283 
0.009174, -0.006750, -0.000291 
0.009343, -0.006891, -0.000299 
0.009497, -0.007020, -0.000307 
0.009658, -0.007154, -0.000315 
0.007652, -0.005587, -0.000612 
0.007665, -0.005598, -0.000615 
0.007738, -0.005663, -0.000634 
0.007811, -0.005728, -0.000653 
0.007883, -0.005793, -0.000672 
0.007956, -0.005858, -0.000692 
0.008029, -0.005923, -0.000710 
0.008102, -0.005988, -0.000730 
0.008175, -0.006053, -0.000749 
0.008247, -0.006117, -0.000767 
0.008320, -0.006182, -0.000786 
0.008393, -0.006247, -0.000806 
0.008466, -0.006312, -0.000825 
0.008538, -0.006376, -0.000843 
0.008610, -0.006441, -0.000862 
0.008683, -0.006506, -0.000881 
0.008756, -0.006571, -0.000900 
0.008828, -0.006635, -0.000919 
0.008901, -0.006700, -0.000938 
