x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.009995, 0.003406, 0.000463 
0.010054, 0.003426, 0.000465 
0.010290, 0.003506, 0.000476 
0.010527, 0.003587, 0.000487 
0.010758, 0.003666, 0.000498 
0.010993, 0.003746, 0.000509 
0.011228, 0.003826, 0.000520 
0.011463, 0.003906, 0.000530 
0.011698, 0.003986, 0.000541 
0.011933, 0.004066, 0.000552 
0.012166, 0.004146, 0.000563 
0.012402, 0.004226, 0.000574 
0.012638, 0.004307, 0.000585 
0.012872, 0.004386, 0.000596 
0.013121, 0.004471, 0.000607 
0.013341, 0.004546, 0.000617 
0.013581, 0.004628, 0.000629 
0.013812, 0.004706, 0.000639 
0.014046, 0.004786, 0.000650 
0.018699, 0.005186, 0.000040 
0.018721, 0.005191, 0.000039 
0.019075, 0.005282, 0.000035 
0.019203, 0.005315, 0.000033 
0.019534, 0.005400, 0.000029 
0.019863, 0.005484, 0.000025 
0.020194, 0.005569, 0.000021 
0.020527, 0.005654, 0.000017 
0.020858, 0.005739, 0.000012 
0.021216, 0.005831, 0.000008 
0.021516, 0.005908, 0.000004 
0.021849, 0.005993, 0.000000 
0.022179, 0.006078, -0.000004 
0.022510, 0.006162, -0.000008 
0.022841, 0.006247, -0.000012 
0.023171, 0.006332, -0.000017 
0.023582, 0.006437, -0.000022 
0.023830, 0.006501, -0.000025 
0.024162, 0.006586, -0.000029 
0.024493, 0.006671, -0.000033 
0.018362, 0.003198, -0.000086 
0.018421, 0.003197, -0.000088 
0.018588, 0.003193, -0.000094 
0.018755, 0.003189, -0.000099 
0.018922, 0.003185, -0.000104 
0.019089, 0.003181, -0.000109 
0.019256, 0.003177, -0.000115 
0.019423, 0.003173, -0.000120 
0.019590, 0.003170, -0.000125 
0.019756, 0.003166, -0.000131 
0.019924, 0.003162, -0.000136 
0.020090, 0.003158, -0.000141 
0.020257, 0.003154, -0.000146 
0.020424, 0.003150, -0.000152 
0.020591, 0.003146, -0.000157 
0.020757, 0.003143, -0.000162 
0.020924, 0.003139, -0.000168 
0.021091, 0.003135, -0.000173 
0.021259, 0.003131, -0.000178 
0.021425, 0.003127, -0.000183 
0.018342, 0.000452, 0.000876 
0.018389, 0.000414, 0.000888 
0.018474, 0.000345, 0.000908 
0.018559, 0.000276, 0.000929 
0.018645, 0.000207, 0.000950 
0.018730, 0.000137, 0.000971 
0.018816, 0.000068, 0.000992 
0.018901, -0.000001, 0.001013 
0.018987, -0.000071, 0.001034 
0.019072, -0.000140, 0.001054 
