x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.005187, -0.004526, -0.012723 
-0.005208, -0.004544, -0.012775 
-0.005313, -0.004636, -0.013033 
-0.007042, -0.005875, -0.002778 
-0.007046, -0.005878, -0.002775 
-0.007156, -0.005967, -0.002696 
-0.005878, -0.002713, -0.001080 
-0.005880, -0.002711, -0.001075 
-0.005915, -0.002672, -0.000972 
-0.005935, -0.002650, -0.000914 
-0.005419, -0.004146, -0.011879 
-0.005419, -0.004149, -0.011914 
-0.005422, -0.004165, -0.012108 
-0.005425, -0.004184, -0.012330 
0.004784, -0.004378, 0.012438 
0.004796, -0.004379, 0.012461 
0.005041, -0.004394, 0.012938 
0.005289, -0.004410, 0.013420 
0.005537, -0.004425, 0.013903 
0.000421, -0.002610, -0.007888 
0.000422, -0.002608, -0.007899 
0.000440, -0.002574, -0.008142 
-0.004274, -0.004698, -0.010893 
-0.004287, -0.004702, -0.010918 
-0.004379, -0.004731, -0.011098 
-0.007512, -0.004435, -0.000082 
-0.007546, -0.004437, -0.000042 
-0.007647, -0.004445, 0.000077 
-0.007779, -0.004456, 0.000233 
-0.006954, -0.005655, -0.010147 
-0.006956, -0.005657, -0.010154 
-0.007011, -0.005692, -0.010318 
-0.007066, -0.005727, -0.010484 
-0.004770, -0.002261, 0.000519 
-0.004765, -0.002247, 0.000555 
-0.004744, -0.002193, 0.000702 
-0.004718, -0.002127, 0.000883 
-0.004683, -0.004569, -0.008934 
-0.004675, -0.004582, -0.009009 
-0.004667, -0.004594, -0.009082 
-0.004652, -0.004618, -0.009227 
-0.004637, -0.004642, -0.009369 
-0.004733, -0.002121, 0.001938 
-0.004733, -0.002119, 0.001948 
-0.004726, -0.002069, 0.002150 
-0.004721, -0.002024, 0.002334 
-0.006732, -0.002875, -0.007960 
-0.006743, -0.002874, -0.007994 
-0.006780, -0.002869, -0.008108 
-0.006826, -0.002863, -0.008252 
-0.005565, -0.005881, -0.008406 
-0.005565, -0.005886, -0.008411 
-0.005559, -0.005953, -0.008491 
-0.005554, -0.006023, -0.008573 
-0.004540, -0.006773, -0.008396 
-0.004538, -0.006777, -0.008399 
-0.004511, -0.006834, -0.008440 
-0.004481, -0.006897, -0.008485 
-0.004454, -0.006952, -0.008525 
-0.006101, -0.002409, 0.003586 
-0.006106, -0.002392, 0.003646 
-0.006126, -0.002327, 0.003872 
-0.006151, -0.002247, 0.004150 
-0.007429, 0.000107, -0.005504 
-0.007433, 0.000117, -0.005513 
-0.007476, 0.000215, -0.005597 
-0.007522, 0.000317, -0.005686 
-0.008261, 0.001981, -0.007130 
-0.008274, 0.002009, -0.007154 
-0.008308, 0.002087, -0.007222 
-0.008354, 0.002190, -0.007312 
-0.008400, 0.002294, -0.007401 
