x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.002939, 0.000042, 0.000499 
-0.002941, 0.000042, 0.000499 
-0.002998, 0.000043, 0.000509 
-0.003116, 0.000044, 0.000529 
-0.003232, 0.000046, 0.000549 
-0.003350, 0.000048, 0.000568 
-0.003467, 0.000049, 0.000588 
-0.003584, 0.000051, 0.000608 
-0.003701, 0.000053, 0.000628 
-0.003819, 0.000054, 0.000648 
-0.003937, 0.000056, 0.000668 
-0.004054, 0.000058, 0.000688 
-0.004171, 0.000059, 0.000708 
-0.004289, 0.000061, 0.000728 
-0.004406, 0.000063, 0.000748 
-0.004523, 0.000064, 0.000768 
-0.004641, 0.000066, 0.000788 
-0.004758, 0.000068, 0.000807 
-0.004877, 0.000069, 0.000828 
-0.004993, 0.000071, 0.000847 
-0.005783, 0.003013, 0.000784 
-0.005787, 0.003016, 0.000784 
-0.005922, 0.003134, 0.000799 
-0.006063, 0.003256, 0.000815 
-0.006202, 0.003378, 0.000831 
-0.006343, 0.003501, 0.000847 
-0.006483, 0.003623, 0.000862 
-0.006623, 0.003745, 0.000878 
-0.006763, 0.003867, 0.000894 
-0.006905, 0.003991, 0.000909 
-0.007044, 0.004112, 0.000925 
-0.007184, 0.004234, 0.000941 
-0.007324, 0.004356, 0.000956 
-0.007464, 0.004479, 0.000972 
-0.007604, 0.004601, 0.000988 
-0.007744, 0.004723, 0.001003 
-0.007885, 0.004846, 0.001019 
-0.008024, 0.004968, 0.001035 
-0.008165, 0.005090, 0.001050 
-0.008305, 0.005212, 0.001066 
-0.008445, 0.005334, 0.001082 
-0.012021, 0.004635, 0.000923 
-0.012025, 0.004636, 0.000924 
-0.012283, 0.004717, 0.000931 
-0.012552, 0.004801, 0.000939 
-0.012824, 0.004886, 0.000948 
-0.013094, 0.004970, 0.000956 
-0.013365, 0.005055, 0.000964 
-0.013636, 0.005140, 0.000972 
-0.013906, 0.005225, 0.000980 
-0.014177, 0.005309, 0.000988 
-0.014448, 0.005394, 0.000996 
-0.014718, 0.005478, 0.001005 
-0.014988, 0.005563, 0.001013 
-0.015260, 0.005648, 0.001021 
-0.015530, 0.005732, 0.001029 
-0.015800, 0.005817, 0.001037 
