time;input_1;input_2
17;0.2;0.2
17.05;0.2;0.2
17.1;0.2;0.2
17.15;0.2;0.2
17.2;0.2;0.2
17.25;0.2;0.2
17.3;0.2;0.2
17.35;0.2;0.2
17.4;0.2;0.2
17.45;0.2;0.2
17.5;0.2;0.2
17.55;0.2;0.2
17.6;0.2;0.2
17.65;0.2;0.2
17.7;0.2;0.2
17.75;0.2;0.2
17.8;0.2;0.2
17.85;0.2;0.2
17.9;0.2;0.2
17.95;0.2;0.2
18;0.2;0.2
18.05;0.2;0.2
18.1;0.2;0.2
18.15;0.2;0.2
18.2;0.2;0.2
18.25;0.2;0.2
18.3;0.2;0.2
18.35;0.2;0.2
18.4;0.2;0.2
18.45;0.2;0.2
18.5;0.2;0.2
18.55;0.2;0.2
18.6;0.2;0.2
18.65;0.2;0.2
18.7;0.2;0.2
18.75;0.2;0.2
18.8;0.2;0.2
18.85;0.2;0.2
18.9;0.2;0.2
18.95;0.2;0.2
19;0.2;0.2
19.05;0.2;0.2
19.1;0.2;0.2
19.15;0.2;0.2
19.2;0.2;0.2
19.25;0.2;0.2
19.3;0.2;0.2
19.35;0.2;0.2
19.4;0.2;0.2
19.45;0.2;0.2
19.5;0.2;0.2
19.55;0.2;0.2
19.6;0.2;0.2
19.65;0.2;0.2
19.7;0.2;0.2
19.75;0.2;0.2
19.8;0.2;0.2
19.85;0.2;0.2
19.9;0.2;0.2
19.95;0.2;0.2
19.9999500000002;0.2;0.2
20.0226722382477;0.2;0.2
20.0453944764951;0.199794868952597;0.199790904401435
20.0681167147425;0.199949044730599;0.198857348586912
20.09083895299;0.199948985876508;0.197823739606473
20.1135611912374;0.199942867775816;0.196880699978197
20.1362834294848;0.199942921522802;0.196097197992135
20.1590056677323;0.199943716588847;0.19554136594816
20.1817279059797;0.199943564503299;0.195275064113278
20.2044501442271;0.199942643860193;0.195244156070568
20.2271723824746;0.199942029424005;0.195258161807464
20.249894620722;0.19994184366872;0.195235835720581
20.2726168589694;0.199941620025384;0.195229866799567
20.2953390972169;0.199941294566664;0.195300276699852
20.3180613354643;0.199940860915751;0.195468979356884
20.3407835737117;0.199940327250019;0.195720425265893
20.3635058119592;0.199939750191862;0.196017594202846
20.3862280502066;0.199939186397841;0.196322489843259
20.408950288454;0.199938652528931;0.196609841225909
20.4316725267015;0.199938138488748;0.196869351139368
20.4543947649489;0.19993763045357;0.19710100950978
20.4771170031963;0.199937117815081;0.197309532891648
20.4998392414438;0.199936592766055;0.197500664733346
20.5225614796912;0.199936049346261;0.197679409735335
20.5452837179386;0.19993548249926;0.197849467334819
20.5680059561861;0.199934887116432;0.198013235765235
20.5907281944335;0.199934257289625;0.198172029734008
20.6134504326809;0.199933585752332;0.198326346734632
20.6361726709284;0.199932863300896;0.1984761163004
20.6588949091758;0.199932077978579;0.198620910104829
20.6816171474232;0.199931213826995;0.198760108187251
20.7043393856707;0.199930248967887;0.198893023210561
20.7270616239181;0.199929152666023;0.199018987161152
20.7497838621655;0.199927880846605;0.199137405728301
20.772506100413;0.199926369253625;0.19924778554145
20.7952283386604;0.199924525480952;0.199349736134041
20.8179505769078;0.199922215417474;0.1994429721625
20.8406728151552;0.199919251213916;0.199527283748593
20.8633950534027;0.199915380298856;0.199602510981534
20.8861172916501;0.199910284991825;0.199668527105658
20.9088395298975;0.199903604631215;0.199725243488349
20.931561768145;0.199894993408298;0.199772650856412
20.9542840063924;0.199884218799958;0.19981090236592
20.9770062446398;0.199871283070612;0.199840421196632
20.9997284828873;0.199856520261435;0.199861985069741
21.0224507211347;0.199840607447321;0.199876726433429
21.0451729593821;0.199824459156834;0.199886017344848
21.0678951976296;0.199809040383409;0.1998912748079
21.090617435877;0.199795181556187;0.199893770238539
21.1133396741244;0.199783464424803;0.199894511988968
21.1360619123719;0.199774194418832;0.199894216091967
21.1587841506193;0.199767434352757;0.199893339530557
21.1815063888667;0.199763065149127;0.199892141199363
21.2042286271142;0.199760848717002;0.199890745343912
21.2269508653616;0.199760480617701;0.199889194907217
21.249673103609;0.199761628950092;0.19988749111949
21.2723953418565;0.199763960446858;0.199885620293044
21.2951175801039;0.199767156453735;0.199883570505149
21.3178398183513;0.199770921598763;0.199881341010391
21.3405620565988;0.199774987439371;0.199878946719296
21.3632842948462;0.199779112742876;0.199876419456094
21.3860065330936;0.199783081635039;0.199873807290704
21.4087287713411;0.199786700755756;0.19987117314173
21.4314510095885;0.199789796586687;0.199868593865174
21.4541732478359;0.199792213725587;0.199866160641016
21.4768954860834;0.199793813525352;0.199863980090871
21.4996177243308;0.199794470282941;0.199862173277652
21.5223399625782;0.199794060409964;0.199860867874458
21.5450622008257;0.199792441255623;0.19986017982198
21.5677844390731;0.199789422412885;0.19986018664615
21.5905066773205;0.199784741355599;0.199860903296463
21.613228915568;0.199778059277878;0.199862275236208
21.6359511538154;0.199768984173065;0.199864194923621
21.6586733920628;0.199757110596483;0.199866530861792
21.6813956303103;0.199742056702651;0.199869150142809
21.7041178685577;0.199723489440747;0.199871925685618
21.7268401068051;0.199701145376543;0.199874735147371
21.7495623450526;0.199674859199871;0.199877461957138
21.7722845833;0.199644604764665;0.1998800009048
21.7950068215474;0.199610546906963;0.199882263951898
21.8177290597949;0.199573102921737;0.199884183049734
21.8404512980423;0.199533018055025;0.199885713310197
21.8631735362897;0.199491464382033;0.199886846624943
21.8858957745372;0.199450170356109;0.199887646231593
21.9086180127846;0.199411564423106;0.199888292086148
21.931340251032;0.199378834173327;0.199889048728752
21.9540624892795;0.199355590106348;0.199889858445058
21.9767847275269;0.199344422942556;0.199888864335588
21.9995069657743;0.199345600091069;0.199881131962628
22.0222292040218;0.199382449155544;0.19988423050063
22.0449514422692;0.199441935503393;0.199878745890458
22.0676736805166;0.199527453553616;0.199861538777115
22.0903959187641;0.199634296818636;0.199821414419872
22.1131181570115;0.199754504976319;0.199744272564027
22.1358403952589;0.199852645503988;0.199588913275163
22.1585626335064;0.199901711601887;0.199323178055884
22.1812848717538;0.199908787441848;0.198949967782753
22.2040071100012;0.199900504228592;0.19849314239963
22.2267293482487;0.199892624043213;0.197967182176097
22.2494515864961;0.19988804389199;0.19737492744359
22.2721738247435;0.199885500470622;0.196715999432581
22.294896062991;0.199884282980446;0.195991290030732
22.3176183012384;0.199883391870455;0.195201899710994
22.3403405394858;0.19988188010596;0.194349285223134
22.3630627777333;0.199881109267657;0.193437411597768
22.3857850159807;0.199884295042822;0.192472213134319
22.4085072542281;0.19989560128259;0.191460619433986
22.4312294924756;0.199915749269735;0.190405958807417
22.453951730723;0.19993366547138;0.189299078916417
22.4766739689704;0.199910695567428;0.188101307277755
22.4993962072179;0.199786119224983;0.186749373937732
22.5221184454653;0.199544988403734;0.185227181796881
22.5448406837127;0.199231854902954;0.183582327035469
22.5675629219602;0.198902375616683;0.181875547674803
22.5902851602076;0.198583027640118;0.180136845870088
22.613007398455;0.198285557386581;0.178380584149759
22.6357296367025;0.198015068585465;0.176614040906889
22.6584518749499;0.197773418015497;0.174841013332899
22.6811741131973;0.197560889026194;0.1730636087528
22.7038963514448;0.197376967079066;0.17128307934672
22.7266185896922;0.197220706256259;0.16950021670581
22.7493408279396;0.197090913971068;0.167715548659781
22.7720630661871;0.196986251501193;0.165929443363987
22.7947853044345;0.196905293363428;0.164142167436691
22.8175075426819;0.196846565349021;0.162353920102404
22.8402297809294;0.196808570726396;0.16056485417334
22.8629520191768;0.196789809346046;0.158775089472918
22.8856742574242;0.196788792106376;0.156984721733837
22.9083964956717;0.196804052129775;0.15519382868236
22.9311187339191;0.196834153450212;0.15340247431302
22.9538409721665;0.196877697739199;0.151610711964153
22.976563210414;0.196933329455598;0.149818586577346
22.9992854486614;0.196999739726278;0.148026136388222
23.0220076869088;0.197075669214285;0.146233394212575
23.0447299251563;0.197159910192642;0.144440388439131
23.0674521634037;0.197251308007938;0.142647143806012
23.0901744016511;0.197348762086274;0.140853682015321
23.1128966398986;0.197451226604193;0.139060022224936
23.135618878146;0.197557710919688;0.137266181445996
23.1583411163934;0.197667279833457;0.135472174867183
23.1810633546409;0.197779053728798;0.133678016121579
23.2037855928883;0.197892208619817;0.131883717508105
23.2265078311357;0.19800597612213;0.130089290176728
23.2492300693832;0.198119643347434;0.12829474428457
23.2719523076306;0.19823255271349;0.126500089128523
23.294674545878;0.198344101653281;0.124705333258778
23.3173967841255;0.198453742201832;0.122910484576845
23.3401190223729;0.198560980435771;0.121115550420914
23.3628412606203;0.198665375739366;0.119320537640944
23.3855634988678;0.198766539871167;0.117525452665439
23.4082857371152;0.198864135807604;0.115730301561604
23.4310079753626;0.198957876343905;0.113935090090342
23.4537302136101;0.199047522438106;0.112139823757431
23.4764524518575;0.199132881290992;0.110344507862113
23.4991746901049;0.199213804163011;0.108549147544324
23.5218969283524;0.199290183938248;0.106753747831806
23.5446191665998;0.199361952455163;0.104958313688462
23.5673414048472;0.199429077633803;0.103162850065487
23.5900636430946;0.199491560438112;0.101367361957064
23.6127858813421;0.199549431720671;0.0995718544628225
23.6355081195895;0.199602749003725;0.0977763328597446
23.6582303578369;0.19965159325518;0.0959808026869291
23.6809525960844;0.199696065720034;0.0941852698474796
23.7036748343318;0.199736284866438;0.092389740732853
23.7263970725792;0.199772383500222;0.0905942223761755
23.7491193108267;0.19980450609136;0.088798722642025
23.7718415490741;0.199832806339796;0.0870032504603939
23.7945637873215;0.199857444983432;0.0852078161105475
23.817286025569;0.199878587816725;0.0834124315535677
23.8400082638164;0.199896403841167;0.0816171107956352
23.8627305020638;0.199911063410449;0.0798218702304055
23.8854527403113;0.199922736173995;0.0780267288513478
23.9081749785587;0.199931588596855;0.0762317081475701
23.9308972168061;0.199937780907898;0.0744368314365771
23.9536194550536;0.199941463583495;0.0726421224357373
23.976341693301;0.199942773911329;0.0708476031383411
23.9990639315484;0.199941833580287;0.0690532915076288
24.0217861697959;0.199938748205685;0.0672591998204282
24.0445084080433;0.199933609050784;0.0654653343077128
24.0672306462907;0.199926496348491;0.0636716961128099
24.0899528845382;0.199917483183111;0.0618782830296599
24.1126751227856;0.199906639041298;0.0600850913629333
24.135397361033;0.199894032581294;0.058292117477981
24.1581195992805;0.199879733555425;0.0564993588983786
24.1808418375279;0.199863814024593;0.0547068149955005
24.2035640757753;0.199846349058758;0.0529144873845369
24.2262863140228;0.199827417097924;0.0511223801421155
24.2490085522702;0.199807100106055;0.0493304999358903
24.2717307905176;0.199785483610481;0.047538856129471
24.2944530287651;0.199762656689233;0.0457474609053708
24.3171752670125;0.199738711947996;0.0439563294355229
24.3398975052599;0.199713745515506;0.0421654801222401
24.3626197435074;0.199687857077652;0.0403749349306878
24.3853419817548;0.19966114996592;0.0385847198361239
24.4080642200022;0.199633731312375;0.0367948654149313
24.4307864582497;0.199605712281793;0.0350054076180923
24.4535086964971;0.199577208390359;0.0332163887803332
24.4762309347445;0.199548339919839;0.0314278589397791
24.498953172992;0.199519232435842;0.0296398775750337
24.5216754112394;0.199490017418925;0.0278525159150848
24.5443976494868;0.199460833017283;0.0260658600523274
24.5671198877343;0.199431824929919;0.0242800152076384
24.5898421259817;0.199403147428789;0.0224951116899846
24.6125643642291;0.199374964527171;0.0207113134191144
24.6352866024766;0.199347451298253;0.0189288304500121
24.658008840724;0.199320795340535;0.0171479379767738
24.6807310789714;0.199295198373553;0.0153690062796201
24.7034533172189;0.199270877921163;0.0135925500904578
24.7261755554663;0.199248068967059;0.0118193145006561
24.7488977937137;0.199227025325837;0.010050434759263
24.7716200319612;0.199208020126632;0.00828776031852094
24.7943422702086;0.199191344106791;0.00653460078063557
24.817064508456;0.199177314928098;0.00479846075812153
24.8397867467035;0.199168294187351;0.00322748381533939
24.8625089849509;0.199163464232031;0.0020697534191787
24.8852312231983;0.199156809664223;0.00137098328222309
24.9079534614458;0.199144294409452;0.00111135071585827
24.9306756996932;0.199124013914851;0.00111667403142894
24.9533979379406;0.199095230573248;0.00114966828444368
24.9761201761881;0.199058362023688;0.00116115750266798
24.9988424144355;0.199014262606564;0.00115817327520729
25.0215646526829;0.198963999312796;0.00115396130845162
25.0442868909304;0.198908723196206;0.00114811787556912
25.0670091291778;0.198849716800554;0.00114466354412552
25.0897313674252;0.198788251782757;0.00114419436063387
25.1124536056727;0.198725453720357;0.00114299392965792
25.1351758439201;0.198662244055452;0.00114159955604966
25.1578980821675;0.198599282939367;0.00114014021174487
25.180620320415;0.198537019512161;0.00113859307134518
25.2033425586624;0.198475783247721;0.00113704293616803
25.2260647969098;0.198415865313218;0.00113556185796289
25.2487870351573;0.198357569876445;0.00113416207889786
25.2715092734047;0.198301239103275;0.00113282968058811
25.2942315116521;0.198247264496432;0.00113155408485881
25.3169537498996;0.198196095211229;0.00113033370995831
25.339675988147;0.198148248984611;0.00112917201668407
25.3623982263944;0.198104327641803;0.00112807478447842
25.3851204646419;0.198065037517255;0.00112705025009453
25.4078427028893;0.198031214879375;0.00112611023967413
25.4305649411367;0.198003856856167;0.00112527044751727
25.4532871793842;0.19798415900379;0.00112454817343708
25.4760094176316;0.197973561384904;0.00112395544370651
25.498731655879;0.197973805818267;0.00112348637784626
25.5214538941265;0.197987007870229;0.00112310379790592
25.5441761323739;0.198015748213057;0.0011227448858053
25.5668983706213;0.198063189117196;0.00112238301241194
25.5896206088688;0.198133222911385;0.00112216701001467
25.6123428471162;0.198230660452384;0.00112249745062117
25.6350650853636;0.1983614733302;0.00112329239458014
25.6577873236111;0.1985331531066;0.00112056616835969
25.6805095618585;0.198755719037899;0.00109683586924026
25.7032318001059;0.199150508119148;0.0011973277636226
25.7259540383534;0.199449212998955;0.00120976112952369
25.7486762766008;0.199665073833667;0.00120356910950206
25.7713985148482;0.199813200427414;0.00119806162118247
25.7941207530957;0.199907863750168;0.00119630396370784
25.8168429913431;0.199961460989024;0.00119638750615908
25.8395652295905;0.199984727933434;0.001196082724013
25.862287467838;0.199988262280206;0.00119586663613962
25.8850097060854;0.19998305123126;0.00119970152266143
25.9077319443328;0.199975451560759;0.0012079232740525
25.9304541825803;0.199966848615915;0.00121785563324438
25.9531764208277;0.199957164039134;0.00122788213256264
25.9758986590751;0.199946391443351;0.00123756908909616
25.9986208973226;0.199934674771302;0.00124668747099345
26.02134313557;0.199922248199636;0.00125472077614178
26.0440653738174;0.19990937761438;0.00126059005462057
26.0667876120649;0.199896317200293;0.00126285690588391
26.0895098503123;0.19988328457755;0.00126005927023157
26.1122320885597;0.199870448169258;0.00125082404901561
26.1349543268072;0.199857923837796;0.00123422859740065
26.1576765650546;0.199845776656588;0.0012105462123742
26.180398803302;0.199834024656628;0.00118248414861888
26.2031210415495;0.199822642334147;0.00115699514597097
26.2258432797969;0.199811563015029;0.00114750888428008
26.2485655180443;0.199800680315565;0.00117531555317999
26.2712877562918;0.199789844977118;0.0012661557209685
26.2940099945392;0.199778863420616;0.00144146756605324
26.3167322327866;0.199767535209033;0.00171502653797774
26.3394544710341;0.199755708977157;0.00209513277136325
26.3621767092815;0.199743325407992;0.00258675885400147
26.3848989475289;0.199730444593807;0.00319258223801268
26.4076211857763;0.199717259249923;0.00391333297452635
26.4303434240238;0.199704092686117;0.0047478439790963
26.4530656622712;0.199691380100692;0.0056930275829241
26.4757879005186;0.199679633641442;0.00674389713591006
26.4985101387661;0.19966939453346;0.0078936886374263
26.5212323770135;0.199661178306652;0.00913409782954891
26.5439546152609;0.19965542101529;0.0104556247104096
26.5666768535084;0.19965243489519;0.011848004036857
26.5893990917558;0.199652380881666;0.0133006908393643
26.6121213300032;0.199655262603821;0.0148033591339767
26.6348435682507;0.199660941933655;0.0163463595882576
26.6575658064981;0.199669170796739;0.0179210754694397
26.6802880447455;0.199679629798075;0.0195201278580297
26.703010282993;0.19969196356065;0.0211374151127214
26.7257325212404;0.199705806012441;0.0227680143862912
26.7484547594878;0.199720794097831;0.0244080017129311
26.7711769977353;0.199736572578127;0.0260542498462376
26.7938992359827;0.199752794224371;0.0277042462384578
26.8166214742301;0.199769119270832;0.0293559520240121
26.8393437124776;0.199785216903041;0.0310077072520753
26.862065950725;0.199800770888703;0.032658180576542
26.8847881889724;0.199815491113049;0.0343063591147221
26.9075104272199;0.199829131448311;0.0359515690704218
26.9302326654673;0.199841511015756;0.037593506414791
26.9529549037147;0.199852531788763;0.0392322460921236
26.9756771419622;0.199862184353059;0.0408682017622737
26.9983993802096;0.199870537947699;0.0425020313285695
27.021121618457;0.199877718124802;0.0441345118987057
27.0438438567045;0.199883879950494;0.045766419869631
27.0665660949519;0.199889184066444;0.0473984423542855
27.0892883331993;0.199893779481424;0.0490311284459223
27.1120105714468;0.199897793887806;0.0506648759055238
27.1347328096942;0.199901330348347;0.0522999426315563
27.1574550479416;0.199904467780114;0.05393646967477
27.1801772861891;0.199907262285729;0.0555745037823006
27.2028995244365;0.199909749699384;0.0572140179223295
27.2256217626839;0.199911959940279;0.0588549544606252
27.2483440009314;0.199913930577918;0.0604972594191889
27.2710662391788;0.199915689250057;0.0621408447511823
27.2937884774262;0.199917254495757;0.0637855996803031
27.3165107156737;0.199918643076972;0.0654314117071893
27.3392329539211;0.199919872193954;0.0670781716982625
27.3619551921685;0.199920959431643;0.068725773014129
27.384677430416;0.199921922168619;0.0703741097146518
27.4073996686634;0.199922777057257;0.0720230753003222
27.4301219069108;0.199923539683182;0.0736725620762795
27.4528441451583;0.199924224364054;0.0753224609148923
27.4755663834057;0.199924844036596;0.076972661232634
27.4982886216531;0.199925410202724;0.0786230510846898
27.5210108599006;0.199925932921447;0.080273517334753
27.543733098148;0.19992642084004;0.0819239458768456
27.5664553363954;0.199926881257854;0.0835742218894233
27.5891775746429;0.199927320215683;0.0852242301014867
27.6118998128903;0.199927742602533;0.0868738550520329
27.6346220511377;0.199928152272647;0.0885229813279998
27.6573442893852;0.199928552166912;0.0901714937708265
27.6800665276326;0.199928944434352;0.0918192776462345
27.70278876588;0.199929330550649;0.0934662187750166
27.7255110041275;0.199929711431725;0.0951122036247877
27.7482332423749;0.199930087540708;0.0967571193634506
27.7709554806223;0.19993045898705;0.0984008538755286
27.7936777188698;0.199930825616775;0.100043295742443
27.8163999571172;0.199931187092798;0.101684334187897
27.8391221953646;0.199931542964622;0.103323858989783
27.8618444336121;0.199931892727029;0.104961760360157
27.8845666718595;0.199932235867696;0.1065979287952
27.9072889101069;0.199932571904071;0.108232254897425
27.9300111483544;0.199932900410157;0.109864629172666
27.9527333866018;0.199933221034301;0.111494941804297
27.9754556248492;0.199933533509023;0.113123082407257
27.9981778630967;0.199933837654447;0.11474893976389
